route,locale,page_type,compliance_tier,audit_status,audit_score,target_source,target_cluster,primary_keyword,secondary_keywords,suggested_title,suggested_h1,suggested_h2,current_title_hit,current_h1_hit,current_h2_hit,current_body_hit,next_action
/ru/products/fc-dtvc-dual-band-thermal-ptz,ru,product_detail,normal,strong,85,inferred_from_page_topic,Brand and Product Support,Двухспектральная тепловизионная скоростная купольная камера FC-DTVC,perimeter intelligence | electro optical surveillance | radar vision fusion system | N-TET,Двухспектральная Тепловизионная Скоростная Купольная Камера FC-DTVC | N-TET,Двухспектральная Тепловизионная Скоростная Купольная Камера FC-DTVC,Двухспектральная Тепловизионная Скоростная Купольная Камера FC-DTVC Technical Specifications,true,true,false,true,按产品名称和品类词做长尾 SEO，不强制接广告词
/ru/products/fc-h-smart-phone-detection-gate,ru,product_detail,normal,strong,85,inferred_from_page_topic,Brand and Product Support,Интеллектуальная рамка обнаружения смартфонов FC-H,security screening equipment | X-ray baggage scanner | walk-through metal detector | N-TET,Интеллектуальная Рамка Обнаружения Смартфонов FC-H | N-TET,Интеллектуальная Рамка Обнаружения Смартфонов FC-H,Интеллектуальная Рамка Обнаружения Смартфонов FC-H Technical Specifications,true,true,false,true,按产品名称和品类词做长尾 SEO，不强制接广告词
/ru/products/fc-h-smart-phone-detection-gate-29in,ru,product_detail,normal,weak,45,inferred_from_page_topic,Brand and Product Support,Интеллектуальная рамка для обнаружения мобильных телефонов FC-H 29 дюймов,security screening equipment | X-ray baggage scanner | walk-through metal detector | N-TET,Интеллектуальная Рамка Для Обнаружения Мобильных Телефонов FC-H 29 Дюймов | N-TET,Интеллектуальная Рамка Для Обнаружения Мобильных Телефонов FC-H 29 Дюймов,Интеллектуальная Рамка Для Обнаружения Мобильных Телефонов FC-H 29 Дюймов Technical Specifications,true,false,false,false,按产品名称和品类词做长尾 SEO，不强制接广告词
/ru/products/fc-pd500-personal-radiation-dose-alarm,ru,product_detail,normal,strong,85,inferred_from_page_topic,Brand and Product Support,Индивидуальный сигнализатор дозы X-γ излучения FC-PD500,security screening equipment | X-ray baggage scanner | walk-through metal detector | N-TET,Индивидуальный Сигнализатор Дозы X-γ Излучения FC-PD500 | N-TET,Индивидуальный Сигнализатор Дозы X-γ Излучения FC-PD500,Индивидуальный Сигнализатор Дозы X-γ Излучения FC-PD500 Technical Specifications,true,true,false,true,按产品名称和品类词做长尾 SEO，不强制接广告词
/ru/products/fc-rc-series-hd-laser-camera,ru,product_detail,normal,strong,85,inferred_from_page_topic,Brand and Product Support,Лазерная HD-камера дальнего действия серии FC-RC,perimeter intelligence | electro optical surveillance | radar vision fusion system | N-TET,Лазерная HD-камера Дальнего Действия Серии FC-RC | N-TET,Лазерная HD-камера Дальнего Действия Серии FC-RC,Лазерная HD-камера Дальнего Действия Серии FC-RC Technical Specifications,true,true,false,true,按产品名称和品类词做长尾 SEO，不强制接广告词
/ru/products/fc-rds500-4r-radar-vision-sentinel,ru,product_detail,normal,strong,85,inferred_from_page_topic,Perimeter Intelligence,Интеллектуальная система Radar-Vision Fusion FC-RDS500-4R,perimeter intelligence | electro optical surveillance | radar vision fusion system | N-TET,Интеллектуальная Система Radar-Vision Fusion FC-RDS500-4R | N-TET,Интеллектуальная Система Radar-Vision Fusion FC-RDS500-4R,Интеллектуальная Система Radar-Vision Fusion FC-RDS500-4R Technical Specifications,true,true,false,true,按产品名称和品类词做长尾 SEO，不强制接广告词
/ru/products/fc-sljc-01-water-conservancy-monitoring-drone,ru,product_detail,normal,strong,85,google_ads_keyword_library_unplanned,Water Conservancy Monitoring UAV,water conservancy monitoring UAV,dam inspection UAV | river lake UAV monitoring | flood monitoring drone | БПЛА для мониторинга водного хозяйства | industrial UAV systems | UAV inspection drone,Water Conservancy Monitoring UAV | N-TET,Water Conservancy Monitoring UAV,Water Conservancy Monitoring UAV Technical Specifications,true,true,false,true,补入关键词规划表，再决定是否改页面
/ru/products/fc-smart-swing-turnstile,ru,product_detail,normal,strong,85,inferred_from_page_topic,Brand and Product Support,Интеллектуальный турникет-калитку класса люкс,security screening equipment | X-ray baggage scanner | walk-through metal detector | N-TET,Интеллектуальный Турникет-калитку Класса Люкс | N-TET,Интеллектуальный Турникет-калитку Класса Люкс,Интеллектуальный Турникет-калитку Класса Люкс Technical Specifications,true,true,false,true,按产品名称和品类词做长尾 SEO，不强制接广告词
/ru/products/fc-ttvc-intelligent-multi-band-camera,ru,product_detail,normal,strong,85,inferred_from_page_topic,Brand and Product Support,Интеллектуальная мультиспектральная камера серии FC-TTVC,perimeter intelligence | electro optical surveillance | radar vision fusion system | N-TET,Интеллектуальная Мультиспектральная Камера Серии FC-TTVC | N-TET,Интеллектуальная Мультиспектральная Камера Серии FC-TTVC,Интеллектуальная Мультиспектральная Камера Серии FC-TTVC Technical Specifications,true,true,false,true,按产品名称和品类词做长尾 SEO，不强制接广告词
/ru/products/fc-yjtx-01-emergency-communication-drone,ru,product_detail,normal,strong,85,google_ads_keyword_library_unplanned,Emergency Communication UAV,emergency communication UAV,disaster response communication drone | tethered communication UAV | public safety UAV communications | Привязной БПЛА для аварийной связи | industrial UAV systems | UAV inspection drone,Emergency Communication UAV | N-TET,Emergency Communication UAV,Emergency Communication UAV Technical Specifications,true,true,false,true,补入关键词规划表，再决定是否改页面
/ru/products/fc-yjxf-01-aerial-firefighting-drone,ru,product_detail,normal,strong,85,google_ads_keyword_library_unplanned,Firefighting UAV | High-Rise Firefighting UAV,firefighting drone,drone fire fighting | drone for fire fighting | high-rise firefighting UAV | Привязной БПЛА для тушения высотных пожаров | industrial UAV systems | UAV inspection drone,Firefighting Drone | N-TET,Firefighting Drone,Firefighting Drone Technical Specifications,true,true,false,true,补入关键词规划表，再决定是否改页面
/ru/products/fc-yjzc-01-emergency-reconnaissance-drone,ru,product_detail,normal,strong,85,google_ads_keyword_library_unplanned,Search & Rescue UAV,search and rescue drone,drone rescue | emergency reconnaissance drone | disaster response UAV | БПЛА для экстренного реагирования и разведки FC-YJZC-01 | industrial UAV systems | UAV inspection drone,Search And Rescue Drone | N-TET,Search And Rescue Drone,Search And Rescue Drone Technical Specifications,true,true,false,true,补入关键词规划表，再决定是否改页面
/ru/products/fc-yjzm-01-emergency-lighting-drone,ru,product_detail,normal,strong,85,google_ads_keyword_library_unplanned,Tethered Lighting UAV,drone lighting,UAV lighting | tethered lighting UAV | emergency lighting drone | Привязной БПЛА для освещения | industrial UAV systems | UAV inspection drone,Drone Lighting | N-TET,Drone Lighting,Drone Lighting Technical Specifications,true,true,false,true,补入关键词规划表，再决定是否改页面
/ru/products/fc-yqxj-01-utility-inspection-drone,ru,product_detail,normal,weak,30,google_ads_planned_cluster,Utility Inspection UAV | Pipeline Inspection UAV,pipeline inspection drones,UAV pipeline inspection | oil and gas drone inspection | drone pipeline inspection | БПЛА для инспекции нефтегазопроводов FC-YQXJ-01 VTOL | industrial UAV systems | UAV inspection drone,Pipeline Inspection Drones | N-TET,Pipeline Inspection Drones,Pipeline Inspection Drones Technical Specifications,false,false,false,false,按广告关键词规划改 title、description、H1、H2、首段
/ru/products/fc1500-handheld-liquid-detector,ru,product_detail,normal,strong,85,inferred_from_page_topic,Brand and Product Support,Портативный детектор опасных жидкостей FC1500,security screening equipment | X-ray baggage scanner | walk-through metal detector | N-TET,Портативный Детектор Опасных Жидкостей FC1500 | N-TET,Портативный Детектор Опасных Жидкостей FC1500,Портативный Детектор Опасных Жидкостей FC1500 Technical Specifications,true,true,false,true,按产品名称和品类词做长尾 SEO，不强制接广告词
/ru/products/fc1500b-desktop-liquid-security-inspector,ru,product_detail,normal,strong,85,inferred_from_page_topic,Brand and Product Support,Настольный детектор опасных жидкостей FC1500B,security screening equipment | X-ray baggage scanner | walk-through metal detector | N-TET,Настольный Детектор Опасных Жидкостей FC1500B | N-TET,Настольный Детектор Опасных Жидкостей FC1500B,Настольный Детектор Опасных Жидкостей FC1500B Technical Specifications,true,true,false,true,按产品名称和品类词做长尾 SEO，不强制接广告词
/ru/products/fc1800b-portable-explosives-and-narcotics-detector,ru,product_detail,normal,strong,85,inferred_from_page_topic,Brand and Product Support,Портативный детектор следов взрывчатых веществ и наркотиков FC1800B,security screening equipment | X-ray baggage scanner | walk-through metal detector | N-TET,Портативный Детектор Следов Взрывчатых Веществ И Наркотиков FC1800B | N-TET,Портативный Детектор Следов Взрывчатых Веществ И Наркотиков FC1800B,Портативный Детектор Следов Взрывчатых Веществ И Наркотиков FC1800B Technical Specifications,true,true,false,true,按产品名称和品类词做长尾 SEO，不强制接广告词
/ru/products/fc1800t-desktop-explosives-narcotics-detector,ru,product_detail,normal,strong,85,inferred_from_page_topic,Brand and Product Support,Настольный детектор следов взрывчатых веществ и наркотиков FC1800T,security screening equipment | X-ray baggage scanner | walk-through metal detector | N-TET,Настольный Детектор Следов Взрывчатых Веществ И Наркотиков FC1800T | N-TET,Настольный Детектор Следов Взрывчатых Веществ И Наркотиков FC1800T,Настольный Детектор Следов Взрывчатых Веществ И Наркотиков FC1800T Technical Specifications,true,true,false,true,按产品名称和品类词做长尾 SEO，不强制接广告词
/ru/products/fc2088-handheld-metal-detector,ru,product_detail,normal,strong,85,inferred_from_page_topic,Brand and Product Support,Ручной металлодетектор FC2088,security screening equipment | X-ray baggage scanner | walk-through metal detector | N-TET,Ручной Металлодетектор FC2088 | N-TET,Ручной Металлодетектор FC2088,Ручной Металлодетектор FC2088 Technical Specifications,true,true,false,true,按产品名称和品类词做长尾 SEO，不强制接广告词
/ru/products/fc4028-neutron-ambient-dose-rate-meter,ru,product_detail,normal,strong,85,inferred_from_page_topic,Brand and Product Support,Измеритель мощности амбиентного эквивалента дозы нейтронного излучения FC4028,security screening equipment | X-ray baggage scanner | walk-through metal detector | N-TET,Измеритель Мощности Амбиентного Эквивалента Дозы Нейтронного Излучения FC4028 | N-TET,Измеритель Мощности Амбиентного Эквивалента Дозы Нейтронного Излучения FC4028,Измеритель Мощности Амбиентного Эквивалента Дозы Нейтронного Излучения FC4028 Technical Specifications,true,true,false,true,按产品名称和品类词做长尾 SEO，不强制接广告词
/ru/products/fc5030-compact-x-ray-baggage-scanner,ru,product_detail,normal,strong,85,inferred_from_page_topic,Brand and Product Support,Малогабаритный рентгенотелевизионный интроскоп FC5030,security screening equipment | X-ray baggage scanner | walk-through metal detector | N-TET,Малогабаритный Рентгенотелевизионный Интроскоп FC5030 | N-TET,Малогабаритный Рентгенотелевизионный Интроскоп FC5030,Малогабаритный Рентгенотелевизионный Интроскоп FC5030 Technical Specifications,true,true,false,true,按产品名称和品类词做长尾 SEO，不强制接广告词
/ru/products/fc6550-standard-x-ray-baggage-scanner,ru,product_detail,normal,weak,45,inferred_from_page_topic,Brand and Product Support,Рентгенотелевизионная установка FC6550 Стандартная,security screening equipment | X-ray baggage scanner | walk-through metal detector | N-TET,Рентгенотелевизионная Установка FC6550 Стандартная | N-TET,Рентгенотелевизионная Установка FC6550 Стандартная,Рентгенотелевизионная Установка FC6550 Стандартная Technical Specifications,true,false,false,false,按产品名称和品类词做长尾 SEO，不强制接广告词
/ru/products/fc6550d-dual-view-baggage-scanner,ru,product_detail,normal,strong,85,inferred_from_page_topic,Brand and Product Support,Двухпроекционный рентгеновский интроскоп FC6550D,security screening equipment | X-ray baggage scanner | walk-through metal detector | N-TET,Двухпроекционный Рентгеновский Интроскоп FC6550D | N-TET,Двухпроекционный Рентгеновский Интроскоп FC6550D,Двухпроекционный Рентгеновский Интроскоп FC6550D Technical Specifications,true,true,false,true,按产品名称和品类词做长尾 SEO，不强制接广告词
/ru/products/fc902-personal-radiation-dose-alarm,ru,product_detail,normal,strong,85,inferred_from_page_topic,Brand and Product Support,Индивидуальный сигнализатор дозы рентгеновского и гамма-излучения FC902,security screening equipment | X-ray baggage scanner | walk-through metal detector | N-TET,Индивидуальный Сигнализатор Дозы Рентгеновского И Гамма-излучения FC902 | N-TET,Индивидуальный Сигнализатор Дозы Рентгеновского И Гамма-излучения FC902,Индивидуальный Сигнализатор Дозы Рентгеновского И Гамма-излучения FC902 Technical Specifications,true,true,false,true,按产品名称和品类词做长尾 SEO，不强制接广告词
/ru/products/handheld-rf-detection-system-mini,ru,product_detail,normal,strong,85,google_ads_keyword_library_unplanned,Drone Detection & Airspace Monitoring,Малогабаритный переносной радиочастотный обнаружитель БПЛА,low altitude monitoring equipment | drone detection equipment | airspace monitoring system | N-TET,Малогабаритный Переносной Радиочастотный Обнаружитель БПЛА | N-TET,Малогабаритный Переносной Радиочастотный Обнаружитель БПЛА,Малогабаритный Переносной Радиочастотный Обнаружитель БПЛА Technical Specifications,true,true,false,true,补入关键词规划表，再决定是否改页面
/ru/products/intelligent-mobile-cabin-hospital,ru,product_detail,normal,strong,85,inferred_from_page_topic,Brand and Product Support,Интеллектуальный мобильный многофункциональный госпиталь,field hospital system | containerized medical rescue system | emergency medical shelter | N-TET,Интеллектуальный Мобильный Многофункциональный Госпиталь | N-TET,Интеллектуальный Мобильный Многофункциональный Госпиталь,Интеллектуальный Мобильный Многофункциональный Госпиталь Technical Specifications,true,true,false,true,按产品名称和品类词做长尾 SEO，不强制接广告词
/ru/products/low-altitude-3d-pulse-doppler-radar,ru,product_detail,normal,weak,45,google_ads_keyword_library_unplanned,Drone Detection & Airspace Monitoring,Радар обнаружения маловысотных целей X-диапазон,low altitude monitoring equipment | drone detection equipment | airspace monitoring system | N-TET,Радар Обнаружения Маловысотных Целей X-диапазон | N-TET,Радар Обнаружения Маловысотных Целей X-диапазон,Радар Обнаружения Маловысотных Целей X-диапазон Technical Specifications,true,false,false,false,补入关键词规划表，再决定是否改页面
/ru/products/low-altitude-detection-radar-ku-band,ru,product_detail,neutral_seo,weak,45,google_ads_keyword_library_unplanned,Drone Detection & Airspace Monitoring,РЛС обнаружения маловысотных целей Ku-диапазон,low altitude monitoring equipment | drone detection equipment | airspace monitoring system | N-TET,РЛС Обнаружения Маловысотных Целей Ku-диапазон | N-TET,РЛС Обнаружения Маловысотных Целей Ku-диапазон,РЛС Обнаружения Маловысотных Целей Ku-диапазон Technical Specifications,true,false,false,false,补入关键词规划表，再决定是否改页面
/ru/products/multi-rotor-20kg-payload-uav,ru,product_detail,normal,strong,85,inferred_from_page_topic,Brand and Product Support,Мультироторный БПЛА с нагрузкой 20 kg,industrial UAV systems | UAV inspection drone | emergency response UAV | N-TET,Мультироторный БПЛА С Нагрузкой 20 Kg | N-TET,Мультироторный БПЛА С Нагрузкой 20 Kg,Мультироторный БПЛА С Нагрузкой 20 Kg Technical Specifications,true,true,false,true,按产品名称和品类词做长尾 SEO，不强制接广告词
/ru/products/multi-rotor-3kg-payload-uav,ru,product_detail,normal,strong,85,inferred_from_page_topic,Brand and Product Support,Мультироторный БПЛА с нагрузкой 3 kg,industrial UAV systems | UAV inspection drone | emergency response UAV | N-TET,Мультироторный БПЛА С Нагрузкой 3 Kg | N-TET,Мультироторный БПЛА С Нагрузкой 3 Kg,Мультироторный БПЛА С Нагрузкой 3 Kg Technical Specifications,true,true,false,true,按产品名称和品类词做长尾 SEO，不强制接广告词
/ru/products/multi-rotor-50kg-payload-uav,ru,product_detail,normal,strong,85,inferred_from_page_topic,Brand and Product Support,Мультироторный БПЛА с нагрузкой 50 kg,industrial UAV systems | UAV inspection drone | emergency response UAV | N-TET,Мультироторный БПЛА С Нагрузкой 50 Kg | N-TET,Мультироторный БПЛА С Нагрузкой 50 Kg,Мультироторный БПЛА С Нагрузкой 50 Kg Technical Specifications,true,true,false,true,按产品名称和品类词做长尾 SEO，不强制接广告词
/ru/products/multi-rotor-8kg-payload-uav,ru,product_detail,normal,strong,85,inferred_from_page_topic,Brand and Product Support,Мультироторный БПЛА с нагрузкой 8 kg,industrial UAV systems | UAV inspection drone | emergency response UAV | N-TET,Мультироторный БПЛА С Нагрузкой 8 Kg | N-TET,Мультироторный БПЛА С Нагрузкой 8 Kg,Мультироторный БПЛА С Нагрузкой 8 Kg Technical Specifications,true,true,false,true,按产品名称和品类词做长尾 SEO，不强制接广告词
/ru/products/portable-rf-detection-case,ru,product_detail,neutral_seo,weak,45,google_ads_keyword_library_unplanned,Drone Detection & Airspace Monitoring,Переносная кейс система радиочастотного обнаружения БПЛА,low altitude monitoring equipment | drone detection equipment | airspace monitoring system | N-TET,Переносная Кейс Система Радиочастотного Обнаружения БПЛА | N-TET,Переносная Кейс Система Радиочастотного Обнаружения БПЛА,Переносная Кейс Система Радиочастотного Обнаружения БПЛА Technical Specifications,true,false,false,false,补入关键词规划表，再决定是否改页面
/ru/products/power-tower-inspection-drone,ru,product_detail,normal,strong,85,google_ads_keyword_library_unplanned,Power Line & Transmission Tower Inspection UAV | Utility Inspection UAV,drone power line inspection,power line inspection drone | drones for utility inspection | transmission tower inspection UAV | БПЛА для инспекции опор ЛЭП | industrial UAV systems | UAV inspection drone,Drone Power Line Inspection | N-TET,Drone Power Line Inspection,Drone Power Line Inspection Technical Specifications,true,true,false,true,补入关键词规划表，再决定是否改页面
/ru/products/smart-substation-autonomous-inspection-system,ru,product_detail,normal,strong,85,google_ads_keyword_library_unplanned,Smart Substation Autonomous Inspection,smart substation autonomous inspection,substation inspection drone | power utility UAV inspection | autonomous UAV inspection | Автономная система инспекции умной подстанции с БПЛА | industrial UAV systems | UAV inspection drone,Smart Substation Autonomous Inspection | N-TET,Smart Substation Autonomous Inspection,Smart Substation Autonomous Inspection Technical Specifications,true,true,false,true,补入关键词规划表，再决定是否改页面
/ru/products/stationary-rf-detection-system,ru,product_detail,neutral_seo,strong,85,google_ads_keyword_library_unplanned,Drone Detection & Airspace Monitoring,Стационарная система радиочастотного обнаружения БПЛА,low altitude monitoring equipment | drone detection equipment | airspace monitoring system | N-TET,Стационарная Система Радиочастотного Обнаружения БПЛА | N-TET,Стационарная Система Радиочастотного Обнаружения БПЛА,Стационарная Система Радиочастотного Обнаружения БПЛА Technical Specifications,true,true,false,true,补入关键词规划表，再决定是否改页面
/ru/products/uav-remote-id-monitoring-system,ru,product_detail,neutral_seo,weak,45,google_ads_keyword_library_unplanned,Drone Detection & Airspace Monitoring,Система мониторинга удаленной идентификации БПЛА Remote ID,low altitude monitoring equipment | drone detection equipment | airspace monitoring system | N-TET,Система Мониторинга Удаленной Идентификации БПЛА Remote ID | N-TET,Система Мониторинга Удаленной Идентификации БПЛА Remote ID,Система Мониторинга Удаленной Идентификации БПЛА Remote ID Technical Specifications,true,false,false,false,补入关键词规划表，再决定是否改页面
/ru/products/vtol-135kg-mtow-uav,ru,product_detail,normal,strong,85,inferred_from_page_topic,Brand and Product Support,VTOL БПЛА с максимальной взлетной массой 135 kg,industrial UAV systems | UAV inspection drone | emergency response UAV | N-TET,VTOL БПЛА С Максимальной Взлетной Массой 135 Kg | N-TET,VTOL БПЛА С Максимальной Взлетной Массой 135 Kg,VTOL БПЛА С Максимальной Взлетной Массой 135 Kg Technical Specifications,true,true,false,true,按产品名称和品类词做长尾 SEO，不强制接广告词
/ru/products/vtol-14kg-mtow-uav,ru,product_detail,normal,strong,85,inferred_from_page_topic,Brand and Product Support,VTOL БПЛА с максимальной взлетной массой 14 kg,industrial UAV systems | UAV inspection drone | emergency response UAV | N-TET,VTOL БПЛА С Максимальной Взлетной Массой 14 Kg | N-TET,VTOL БПЛА С Максимальной Взлетной Массой 14 Kg,VTOL БПЛА С Максимальной Взлетной Массой 14 Kg Technical Specifications,true,true,false,true,按产品名称和品类词做长尾 SEO，不强制接广告词
/ru/products/vtol-26kg-mtow-uav,ru,product_detail,normal,strong,85,inferred_from_page_topic,Brand and Product Support,VTOL БПЛА с максимальной взлетной массой 26 kg,industrial UAV systems | UAV inspection drone | emergency response UAV | N-TET,VTOL БПЛА С Максимальной Взлетной Массой 26 Kg | N-TET,VTOL БПЛА С Максимальной Взлетной Массой 26 Kg,VTOL БПЛА С Максимальной Взлетной Массой 26 Kg Technical Specifications,true,true,false,true,按产品名称和品类词做长尾 SEO，不强制接广告词
/ru/products/vtol-40kg-mtow-uav,ru,product_detail,normal,strong,85,inferred_from_page_topic,Brand and Product Support,VTOL БПЛА с максимальной взлетной массой 40 kg,industrial UAV systems | UAV inspection drone | emergency response UAV | N-TET,VTOL БПЛА С Максимальной Взлетной Массой 40 Kg | N-TET,VTOL БПЛА С Максимальной Взлетной Массой 40 Kg,VTOL БПЛА С Максимальной Взлетной Массой 40 Kg Technical Specifications,true,true,false,true,按产品名称和品类词做长尾 SEO，不强制接广告词
/ru/products/vtol-64kg-mtow-uav,ru,product_detail,normal,strong,85,inferred_from_page_topic,Brand and Product Support,VTOL БПЛА с максимальной взлетной массой 64 kg,industrial UAV systems | UAV inspection drone | emergency response UAV | N-TET,VTOL БПЛА С Максимальной Взлетной Массой 64 Kg | N-TET,VTOL БПЛА С Максимальной Взлетной Массой 64 Kg,VTOL БПЛА С Максимальной Взлетной Массой 64 Kg Technical Specifications,true,true,false,true,按产品名称和品类词做长尾 SEO，不强制接广告词
/ru/solutions,ru,solution_index,normal,weak,45,google_ads_keyword_library_unplanned,Search & Rescue UAV | Firefighting UAV | Pipeline Inspection UAV | Water Conservancy Monitoring UAV | Tethered Lighting UAV,UAV inspection solutions,search and rescue drone | firefighting drone | drone power line inspection | pipeline inspection drones | water conservancy monitoring UAV | tethered lighting UAV,UAV Inspection Solutions Solution | N-TET,UAV Inspection Solutions,UAV Inspection Solutions Workflow,true,false,false,false,补入关键词规划表，再决定是否改页面
/ru/solutions/airport-low-altitude-monitoring,ru,solution_detail,normal,partial,70,inferred_from_page_topic,Brand and Product Support,Защита аэропортов от БПЛА,N-TET,Защита Аэропортов От БПЛА Solution | N-TET,Защита Аэропортов От БПЛА,Защита Аэропортов От БПЛА Workflow,true,true,false,true,人工确认是否需要新增关键词库映射
/ru/solutions/airport-security-protection,ru,solution_detail,neutral_seo,partial,70,inferred_from_page_topic,Brand and Product Support,Безопасность аэропортов,N-TET,Безопасность Аэропортов Solution | N-TET,Безопасность Аэропортов,Безопасность Аэропортов Workflow,true,true,false,true,人工确认是否需要新增关键词库映射
/ru/solutions/category/01_BorderPatrol,ru,solution_category,normal,weak,30,google_ads_planned_cluster,Border Patrol UAV | Maritime & Coastal Patrol UAV,border patrol drones,border patrol UAV | UAV border patrol | maritime patrol UAV | coastal monitoring drone | land based maritime surveillance,Border Patrol Drones Solutions | N-TET,Border Patrol Drones,Border Patrol Drones Workflow,true,false,false,false,按广告关键词规划改 title、description、H1、H2、首段
/ru/solutions/category/02_InfrastructureProtection,ru,solution_category,normal,weak,15,google_ads_planned_cluster,Industrial Facility Inspection UAV | Pipeline Inspection UAV | Water Conservancy Monitoring UAV,drone power line inspection,pipeline inspection drones | oil and gas drone inspection | chemical plant monitoring | water conservancy monitoring UAV | low altitude monitoring equipment,Drone Power Line Inspection Solutions | N-TET,Drone Power Line Inspection,Drone Power Line Inspection Workflow,false,false,false,false,按广告关键词规划改 title、description、H1、H2、首段
/ru/solutions/category/03_KeyAreaSecurity,ru,solution_category,normal,weak,30,inferred_from_page_topic,Brand and Product Support,airport airspace monitoring,event security monitoring | key area security | smart security screening | low altitude monitoring equipment | electro optical surveillance,Airport Airspace Monitoring Solutions | N-TET,Airport Airspace Monitoring,Airport Airspace Monitoring Workflow,true,false,false,false,人工确认是否需要新增关键词库映射
/ru/solutions/category/04_EmergencyRescue,ru,solution_category,normal,weak,15,google_ads_keyword_library_unplanned,Search & Rescue UAV | Firefighting UAV | Emergency Communication UAV | Tethered Lighting UAV,search and rescue drone,firefighting drone | emergency communication UAV | drone lighting | emergency response drone | disaster response UAV,Search And Rescue Drone Solutions | N-TET,Search And Rescue Drone,Search And Rescue Drone Workflow,false,false,false,false,补入关键词规划表，再决定是否改页面
/ru/solutions/chemical-plant-protection,ru,solution_detail,neutral_seo,weak,30,google_ads_planned_cluster,Pipeline Inspection UAV | Chemical & Petrochemical Plant UAV,pipeline inspection drones,UAV pipeline inspection | oil and gas drone inspection | drone inspection for oil and gas | drone pipeline inspection | chemical plant monitoring,Pipeline Inspection Drones Solution | N-TET,Pipeline Inspection Drones,Pipeline Inspection Drones Workflow,true,false,false,false,按广告关键词规划改 title、description、H1、H2、首段
/ru/solutions/disaster-site-search-rescue-reconnaissance-uav-solution,ru,solution_detail,normal,weak,45,google_ads_planned_cluster,Search & Rescue UAV,thermal drones for search and rescue,search and rescue drone | drone rescue | drones for search and rescue | search and rescue thermal drone | search and rescue UAV,Thermal Drones For Search And Rescue Solution | N-TET,Thermal Drones For Search And Rescue,Thermal Drones For Search And Rescue Workflow,true,false,false,false,按广告关键词规划改 title、description、H1、H2、首段
/ru/solutions/emergency-communication-uav,ru,solution_detail,normal,strong,85,inferred_from_page_topic,Brand and Product Support,БПЛА экстренной связи,N-TET,БПЛА Экстренной Связи Solution | N-TET,БПЛА Экстренной Связи,БПЛА Экстренной Связи Workflow,true,true,false,true,人工确认是否需要新增关键词库映射
/ru/solutions/emergency-communication-uav-solution,ru,solution_detail,normal,partial,70,inferred_from_page_topic,Brand and Product Support,Решение БПЛА для аварийной связи,N-TET,Решение БПЛА Для Аварийной Связи Solution | N-TET,Решение БПЛА Для Аварийной Связи,Решение БПЛА Для Аварийной Связи Workflow,true,true,false,true,人工确认是否需要新增关键词库映射
/ru/solutions/emergency-lighting-uav,ru,solution_detail,normal,partial,70,inferred_from_page_topic,Brand and Product Support,БПЛА аварийного освещения,N-TET,БПЛА Аварийного Освещения Solution | N-TET,БПЛА Аварийного Освещения,БПЛА Аварийного Освещения Workflow,true,true,false,true,人工确认是否需要新增关键词库映射
/ru/solutions/emergency-reconnaissance-uav,ru,solution_detail,normal,partial,70,inferred_from_page_topic,Brand and Product Support,БПЛА экстренной разведки,N-TET,БПЛА Экстренной Разведки Solution | N-TET,БПЛА Экстренной Разведки,БПЛА Экстренной Разведки Workflow,true,true,false,true,人工确认是否需要新增关键词库映射
/ru/solutions/emergency-search-rescue-uav-solution,ru,solution_detail,normal,partial,70,inferred_from_page_topic,Brand and Product Support,Решение поисково-спасательного БПЛА,N-TET,Решение Поисково-спасательного БПЛА Solution | N-TET,Решение Поисково-спасательного БПЛА,Решение Поисково-спасательного БПЛА Workflow,true,true,false,true,人工确认是否需要新增关键词库映射
/ru/solutions/high-rise-firefighting-uav-solution,ru,solution_detail,normal,partial,70,inferred_from_page_topic,Brand and Product Support,Решение БПЛА для тушения высотных пожаров,N-TET,Решение БПЛА Для Тушения Высотных Пожаров Solution | N-TET,Решение БПЛА Для Тушения Высотных Пожаров,Решение БПЛА Для Тушения Высотных Пожаров Workflow,true,true,false,true,人工确认是否需要新增关键词库映射
/ru/solutions/hydroelectric-dam-protection,ru,solution_detail,neutral_seo,partial,70,inferred_from_page_topic,Brand and Product Support,Защита гидроэлектрических плотин,N-TET,Защита Гидроэлектрических Плотин Solution | N-TET,Защита Гидроэлектрических Плотин,Защита Гидроэлектрических Плотин Workflow,true,true,false,true,人工确认是否需要新增关键词库映射
/ru/solutions/judicial-sector-security,ru,solution_detail,neutral_seo,partial,70,inferred_from_page_topic,Brand and Product Support,Безопасность судебного сектора,N-TET,Безопасность Судебного Сектора Solution | N-TET,Безопасность Судебного Сектора,Безопасность Судебного Сектора Workflow,true,true,false,true,人工确认是否需要新增关键词库映射
/ru/solutions/land-based-maritime-surveillance,ru,solution_detail,normal,partial,70,inferred_from_page_topic,Brand and Product Support,Береговое наблюдение и раннее предупреждение,N-TET,Береговое Наблюдение И Раннее Предупреждение Solution | N-TET,Береговое Наблюдение И Раннее Предупреждение,Береговое Наблюдение И Раннее Предупреждение Workflow,true,true,false,true,人工确认是否需要新增关键词库映射
