route,locale,canonical_english_route,page_type,compliance_tier,audit_status,audit_score,primary_keyword,keyword_count,meta_keywords,title_hit,description_hit,h1_hit,h2_hit,body_hit,keyword_density_pct,mapping_status,from_google_ads_keywords,mapped_clusters,mapped_cluster_rows,matched_business_groups,matched_ads_keywords,keyword_sources,planned_priority,planned_page_role,implementation_action,issues,title,description,file
/ru/products/fbt-fc09-explosion-protection-blanket,ru,/en/products/fbt-fc09-explosion-protection-blanket,product_detail,normal,strong,85,Взрывозащитное одеяло FBT-FC09,5,Взрывозащитное одеяло FBT-FC09 | security screening equipment | X-ray baggage scanner | walk-through metal detector | N-TET,true,true,true,false,true,0.275,未对上广告关键词库,否,,,,,,,,检查是否需要从关键词库补长尾词；低商业价值页可不强制广告词映射,H2 未命中关键词,Взрывозащитное одеяло FBT-FC09 | N-TET,"N-TET Взрывозащитное одеяло FBT-FC09 for industrial operators, combining Взрывозащитное одеяло FBT-FC09, security screening equipment, X-ray baggage scanner workflows with field-ready deployment and support.",.next/server/app/ru/products/fbt-fc09-explosion-protection-blanket.html
/ru/products/fc-3000-ferromagnetic-detection-column,ru,/en/products/fc-3000-ferromagnetic-detection-column,product_detail,normal,strong,85,Интеллектуальная система ферромагнитного детектирования FC-3000,5,Интеллектуальная система ферромагнитного детектирования FC-3000 | security screening equipment | X-ray baggage scanner | walk-through metal detector | N-TET,true,true,true,false,true,0.272,未对上广告关键词库,否,,,,,,,,检查是否需要从关键词库补长尾词；低商业价值页可不强制广告词映射,H2 未命中关键词,Интеллектуальная система ферромагнитного детектирования FC-3000 | N-TET,"N-TET Интеллектуальная система ферромагнитного детектирования FC-3000 for industrial operators, combining Интеллектуальная система ферромагнитного детектирования FC-3000, security screening equipment, X-ray baggage scanner workflows with fi",.next/server/app/ru/products/fc-3000-ferromagnetic-detection-column.html
/ru/products/fc-c-deluxe-walk-through-metal-detector,ru,/en/products/fc-c-deluxe-walk-through-metal-detector,product_detail,normal,weak,45,Арочный металлодетектор FC-C Делюкс,5,Арочный металлодетектор FC-C Делюкс | security screening equipment | X-ray baggage scanner | walk-through metal detector | N-TET,true,true,false,false,false,0.000,未对上广告关键词库,否,,,,,,,,检查是否需要从关键词库补长尾词；低商业价值页可不强制广告词映射,H1 未命中关键词; H2 未命中关键词; 正文未命中精确关键词短语,Арочный металлодетектор FC-C (Делюкс) | N-TET,"N-TET Арочный металлодетектор FC-C (Делюкс) for industrial operators, combining Арочный металлодетектор FC-C Делюкс, security screening equipment, X-ray baggage scanner workflows with field-ready deployment and support.",.next/server/app/ru/products/fc-c-deluxe-walk-through-metal-detector.html
/ru/products/fc-c-lcd-walk-through-metal-detector,ru,/en/products/fc-c-lcd-walk-through-metal-detector,product_detail,normal,strong,85,Арочный металлодетектор FC-C ЖК-экран,6,Арочный металлодетектор FC-C ЖК-экран | 12 зон | security screening equipment | X-ray baggage scanner | walk-through metal detector | N-TET,true,true,true,false,true,0.262,未对上广告关键词库,否,,,,,,,,检查是否需要从关键词库补长尾词；低商业价值页可不强制广告词映射,H2 未命中关键词,"Арочный металлодетектор FC-C (ЖК-экран, 12 зон) | N-TET","N-TET Арочный металлодетектор FC-C (ЖК-экран, 12 зон) for industrial operators, combining Арочный металлодетектор FC-C ЖК-экран, 12 зон, security screening equipment, X-ray baggage scanner workflows with field-ready deployment and support.",.next/server/app/ru/products/fc-c-lcd-walk-through-metal-detector.html
/ru/products/fc-dlxj-01-power-grid-inspection-drone,ru,/en/products/fc-dlxj-01-power-grid-inspection-drone,product_detail,normal,weak,30,drone power line inspection,8,drone power line inspection | power line inspection drone | UAV power line inspection | utility inspection drone | БПЛА для инспекции электросетей FC-DLXJ-01 VTOL | industrial UAV systems | UAV inspection drone | emergency response UAV,false,true,false,false,false,0.000,命中关键词库但未规划,是,Power Line & Transmission Tower Inspection UAV | Utility Inspection UAV,4938 | 234,Power Line & Utility Inspection,drone power line inspection | power line inspection drone | UAV power line inspection | utility inspection drone,cleaned_master | ads_upload_detail,,,补入关键词规划表，明确主落地页和辅助词,title 未命中关键词; H1 未命中关键词; H2 未命中关键词; 正文未命中精确关键词短语,БПЛА для инспекции электросетей FC-DLXJ-01 (VTOL) | N-TET,"N-TET БПЛА для инспекции электросетей FC-DLXJ-01 (VTOL) for industrial operators, combining drone power line inspection, power line inspection drone, UAV power line inspection workflows with field-ready deployment and support.",.next/server/app/ru/products/fc-dlxj-01-power-grid-inspection-drone.html
/ru/products/fc-dma-long-range-optical-turntable,ru,/en/products/fc-dma-long-range-optical-turntable,product_detail,normal,strong,85,Мультиспектральная оптико-электронная поворотная платформа FC-DMA,5,Мультиспектральная оптико-электронная поворотная платформа FC-DMA | perimeter intelligence | electro optical surveillance | radar vision fusion system | N-TET,true,true,true,false,true,0.182,未对上广告关键词库,否,,,,,,,,检查是否需要从关键词库补长尾词；低商业价值页可不强制广告词映射,H2 未命中关键词,Мультиспектральная оптико-электронная поворотная платформа FC-DMA | N-TET,"N-TET Мультиспектральная оптико-электронная поворотная платформа FC-DMA for industrial operators, combining Мультиспектральная оптико-электронная поворотная платформа FC-DMA, perimeter intelligence, electro optical surveillance workflows wi",.next/server/app/ru/products/fc-dma-long-range-optical-turntable.html
/ru/products/fc-dms10-smart-electronic-sentinel,ru,/en/products/fc-dms10-smart-electronic-sentinel,product_detail,normal,strong,85,Интеллектуальный электронный часовой серии FC-DMS10,5,Интеллектуальный электронный часовой серии FC-DMS10 | perimeter intelligence | electro optical surveillance | radar vision fusion system | N-TET,true,true,true,false,true,0.342,未对上广告关键词库,否,,,,,,,,检查是否需要从关键词库补长尾词；低商业价值页可不强制广告词映射,H2 未命中关键词,Интеллектуальный электронный часовой серии FC-DMS10 | N-TET,"N-TET Интеллектуальный электронный часовой серии FC-DMS10 for industrial operators, combining Интеллектуальный электронный часовой серии FC-DMS10, perimeter intelligence, electro optical surveillance workflows with field-ready deployment an",.next/server/app/ru/products/fc-dms10-smart-electronic-sentinel.html
/ru/products/fc-dtvc-dual-band-thermal-ptz,ru,/en/products/fc-dtvc-dual-band-thermal-ptz,product_detail,normal,strong,85,Двухспектральная тепловизионная скоростная купольная камера FC-DTVC,5,Двухспектральная тепловизионная скоростная купольная камера FC-DTVC | perimeter intelligence | electro optical surveillance | radar vision fusion system | N-TET,true,true,true,false,true,0.207,未对上广告关键词库,否,,,,,,,,检查是否需要从关键词库补长尾词；低商业价值页可不强制广告词映射,H2 未命中关键词,Двухспектральная тепловизионная скоростная купольная камера FC-DTVC | N-TET,"N-TET Двухспектральная тепловизионная скоростная купольная камера FC-DTVC for industrial operators, combining Двухспектральная тепловизионная скоростная купольная камера FC-DTVC, perimeter intelligence, electro optical surveillance workflow",.next/server/app/ru/products/fc-dtvc-dual-band-thermal-ptz.html
/ru/products/fc-h-smart-phone-detection-gate,ru,/en/products/fc-h-smart-phone-detection-gate,product_detail,normal,strong,85,Интеллектуальная рамка обнаружения смартфонов FC-H,5,Интеллектуальная рамка обнаружения смартфонов FC-H | security screening equipment | X-ray baggage scanner | walk-through metal detector | N-TET,true,true,true,false,true,0.293,未对上广告关键词库,否,,,,,,,,检查是否需要从关键词库补长尾词；低商业价值页可不强制广告词映射,H2 未命中关键词,Интеллектуальная рамка обнаружения смартфонов FC-H | N-TET,"N-TET Интеллектуальная рамка обнаружения смартфонов FC-H for industrial operators, combining Интеллектуальная рамка обнаружения смартфонов FC-H, security screening equipment, X-ray baggage scanner workflows with field-ready deployment and s",.next/server/app/ru/products/fc-h-smart-phone-detection-gate.html
/ru/products/fc-h-smart-phone-detection-gate-29in,ru,/en/products/fc-h-smart-phone-detection-gate-29in,product_detail,normal,weak,45,Интеллектуальная рамка для обнаружения мобильных телефонов FC-H 29 дюймов,5,Интеллектуальная рамка для обнаружения мобильных телефонов FC-H 29 дюймов | security screening equipment | X-ray baggage scanner | walk-through metal detector | N-TET,true,true,false,false,false,0.000,未对上广告关键词库,否,,,,,,,,检查是否需要从关键词库补长尾词；低商业价值页可不强制广告词映射,H1 未命中关键词; H2 未命中关键词; 正文未命中精确关键词短语,Интеллектуальная рамка для обнаружения мобильных телефонов FC-H (29 дюймов) | N-TET,"N-TET Интеллектуальная рамка для обнаружения мобильных телефонов FC-H (29 дюймов) for industrial operators, combining Интеллектуальная рамка для обнаружения мобильных телефонов FC-H 29 дюймов, security screening equipment, X-ray baggage sca",.next/server/app/ru/products/fc-h-smart-phone-detection-gate-29in.html
/ru/products/fc-pd500-personal-radiation-dose-alarm,ru,/en/products/fc-pd500-personal-radiation-dose-alarm,product_detail,normal,strong,85,Индивидуальный сигнализатор дозы X-γ излучения FC-PD500,5,Индивидуальный сигнализатор дозы X-γ излучения FC-PD500 | security screening equipment | X-ray baggage scanner | walk-through metal detector | N-TET,true,true,true,false,true,0.247,未对上广告关键词库,否,,,,,,,,检查是否需要从关键词库补长尾词；低商业价值页可不强制广告词映射,H2 未命中关键词,Индивидуальный сигнализатор дозы X-γ излучения FC-PD500 | N-TET,"N-TET Индивидуальный сигнализатор дозы X-γ излучения FC-PD500 for industrial operators, combining Индивидуальный сигнализатор дозы X-γ излучения FC-PD500, security screening equipment, X-ray baggage scanner workflows with field-ready deploy",.next/server/app/ru/products/fc-pd500-personal-radiation-dose-alarm.html
/ru/products/fc-rc-series-hd-laser-camera,ru,/en/products/fc-rc-series-hd-laser-camera,product_detail,normal,strong,85,Лазерная HD-камера дальнего действия серии FC-RC,5,Лазерная HD-камера дальнего действия серии FC-RC | perimeter intelligence | electro optical surveillance | radar vision fusion system | N-TET,true,true,true,false,true,0.206,未对上广告关键词库,否,,,,,,,,检查是否需要从关键词库补长尾词；低商业价值页可不强制广告词映射,H2 未命中关键词,Лазерная HD-камера дальнего действия серии FC-RC | N-TET,"N-TET Лазерная HD-камера дальнего действия серии FC-RC for industrial operators, combining Лазерная HD-камера дальнего действия серии FC-RC, perimeter intelligence, electro optical surveillance workflows with field-ready deployment and supp",.next/server/app/ru/products/fc-rc-series-hd-laser-camera.html
/ru/products/fc-rds500-4r-radar-vision-sentinel,ru,/en/products/fc-rds500-4r-radar-vision-sentinel,product_detail,normal,strong,85,Интеллектуальная система Radar-Vision Fusion FC-RDS500-4R,5,Интеллектуальная система Radar-Vision Fusion FC-RDS500-4R | perimeter intelligence | electro optical surveillance | radar vision fusion system | N-TET,true,true,true,false,true,0.200,未对上广告关键词库,否,,,,,,,,检查是否需要从关键词库补长尾词；低商业价值页可不强制广告词映射,H2 未命中关键词,Интеллектуальная система Radar-Vision Fusion FC-RDS500-4R | N-TET,"N-TET Интеллектуальная система Radar-Vision Fusion FC-RDS500-4R for industrial operators, combining Интеллектуальная система Radar-Vision Fusion FC-RDS500-4R, perimeter intelligence, electro optical surveillance workflows with field-ready d",.next/server/app/ru/products/fc-rds500-4r-radar-vision-sentinel.html
/ru/products/fc-sljc-01-water-conservancy-monitoring-drone,ru,/en/products/fc-sljc-01-water-conservancy-monitoring-drone,product_detail,normal,strong,85,water conservancy monitoring UAV,8,water conservancy monitoring UAV | dam inspection UAV | river lake UAV monitoring | flood monitoring drone | БПЛА для мониторинга водного хозяйства | industrial UAV systems | UAV inspection drone | emergency response UAV,true,true,true,false,true,0.559,命中关键词库但未规划,是,Water Conservancy Monitoring UAV,7938,Water Conservancy & River-Lake Monitoring,water conservancy monitoring UAV | dam inspection UAV | flood monitoring drone,ads_cluster_name | ads_upload_detail | cleaned_master,,,补入关键词规划表，明确主落地页和辅助词,H2 未命中关键词,БПЛА для мониторинга водного хозяйства | N-TET,"N-TET БПЛА для мониторинга водного хозяйства for industrial operators, combining water conservancy monitoring UAV, dam inspection UAV, river lake UAV monitoring workflows with field-ready deployment and support.",.next/server/app/ru/products/fc-sljc-01-water-conservancy-monitoring-drone.html
/ru/products/fc-smart-swing-turnstile,ru,/en/products/fc-smart-swing-turnstile,product_detail,normal,strong,85,Интеллектуальный турникет-калитку класса люкс,5,Интеллектуальный турникет-калитку класса люкс | security screening equipment | X-ray baggage scanner | walk-through metal detector | N-TET,true,true,true,false,true,0.254,未对上广告关键词库,否,,,,,,,,检查是否需要从关键词库补长尾词；低商业价值页可不强制广告词映射,H2 未命中关键词,Интеллектуальный турникет-калитку класса люкс | N-TET,"N-TET Интеллектуальный турникет-калитку класса люкс for industrial operators, combining Интеллектуальный турникет-калитку класса люкс, security screening equipment, X-ray baggage scanner workflows with field-ready deployment and support.",.next/server/app/ru/products/fc-smart-swing-turnstile.html
/ru/products/fc-ttvc-intelligent-multi-band-camera,ru,/en/products/fc-ttvc-intelligent-multi-band-camera,product_detail,normal,strong,85,Интеллектуальная мультиспектральная камера серии FC-TTVC,5,Интеллектуальная мультиспектральная камера серии FC-TTVC | perimeter intelligence | electro optical surveillance | radar vision fusion system | N-TET,true,true,true,false,true,0.215,未对上广告关键词库,否,,,,,,,,检查是否需要从关键词库补长尾词；低商业价值页可不强制广告词映射,H2 未命中关键词,Интеллектуальная мультиспектральная камера серии FC-TTVC | N-TET,"N-TET Интеллектуальная мультиспектральная камера серии FC-TTVC for industrial operators, combining Интеллектуальная мультиспектральная камера серии FC-TTVC, perimeter intelligence, electro optical surveillance workflows with field-ready dep",.next/server/app/ru/products/fc-ttvc-intelligent-multi-band-camera.html
/ru/products/fc-yjtx-01-emergency-communication-drone,ru,/en/products/fc-yjtx-01-emergency-communication-drone,product_detail,normal,strong,85,emergency communication UAV,8,emergency communication UAV | disaster response communication drone | tethered communication UAV | public safety UAV communications | Привязной БПЛА для аварийной связи | industrial UAV systems | UAV inspection drone | emergency response UAV,true,true,true,false,true,0.176,命中关键词库但未规划,是,Emergency Communication UAV,4006,,emergency communication UAV | disaster response communication drone,ads_cluster_name | ads_upload_detail,,,补入关键词规划表，明确主落地页和辅助词,H2 未命中关键词,Привязной БПЛА для аварийной связи | N-TET,"N-TET Привязной БПЛА для аварийной связи for industrial operators, combining emergency communication UAV, disaster response communication drone, tethered communication UAV workflows with field-ready deployment and support.",.next/server/app/ru/products/fc-yjtx-01-emergency-communication-drone.html
/ru/products/fc-yjxf-01-aerial-firefighting-drone,ru,/en/products/fc-yjxf-01-aerial-firefighting-drone,product_detail,normal,strong,85,firefighting drone,8,firefighting drone | drone fire fighting | drone for fire fighting | high-rise firefighting UAV | Привязной БПЛА для тушения высотных пожаров | industrial UAV systems | UAV inspection drone | emergency response UAV,true,true,true,false,true,0.138,命中关键词库但未规划,是,Firefighting UAV | High-Rise Firefighting UAV,894 | 1166,Emergency Rescue & Disaster Response,firefighting drone | drone fire fighting | drone for fire fighting | high-rise firefighting UAV,ads_upload_detail | cleaned_master | ads_cluster_name,,,补入关键词规划表，明确主落地页和辅助词,H2 未命中关键词,Привязной БПЛА для тушения высотных пожаров | N-TET,"N-TET Привязной БПЛА для тушения высотных пожаров for industrial operators, combining firefighting drone, drone fire fighting, drone for fire fighting workflows with field-ready deployment and support.",.next/server/app/ru/products/fc-yjxf-01-aerial-firefighting-drone.html
/ru/products/fc-yjzc-01-emergency-reconnaissance-drone,ru,/en/products/fc-yjzc-01-emergency-reconnaissance-drone,product_detail,normal,strong,85,search and rescue drone,8,search and rescue drone | drone rescue | emergency reconnaissance drone | disaster response UAV | БПЛА для экстренного реагирования и разведки FC-YJZC-01 | industrial UAV systems | UAV inspection drone | emergency response UAV,true,true,true,false,true,0.281,命中关键词库但未规划,是,Search & Rescue UAV,7038,Emergency Rescue & Disaster Response,search and rescue drone | drone rescue | disaster response UAV,ads_upload_detail | cleaned_master,,,补入关键词规划表，明确主落地页和辅助词,H2 未命中关键词,БПЛА для экстренного реагирования и разведки FC-YJZC-01 | N-TET,"N-TET БПЛА для экстренного реагирования и разведки FC-YJZC-01 for industrial operators, combining search and rescue drone, drone rescue, emergency reconnaissance drone workflows with field-ready deployment and support.",.next/server/app/ru/products/fc-yjzc-01-emergency-reconnaissance-drone.html
/ru/products/fc-yjzm-01-emergency-lighting-drone,ru,/en/products/fc-yjzm-01-emergency-lighting-drone,product_detail,normal,strong,85,drone lighting,8,drone lighting | UAV lighting | tethered lighting UAV | emergency lighting drone | Привязной БПЛА для освещения | industrial UAV systems | UAV inspection drone | emergency response UAV,true,true,true,false,true,0.162,命中关键词库但未规划,是,Tethered Lighting UAV,1860,Emergency Rescue & Disaster Response,drone lighting | UAV lighting | tethered lighting UAV,ads_upload_detail | cleaned_master | ads_cluster_name,,,补入关键词规划表，明确主落地页和辅助词,H2 未命中关键词,Привязной БПЛА для освещения | N-TET,"N-TET Привязной БПЛА для освещения for industrial operators, combining drone lighting, UAV lighting, tethered lighting UAV workflows with field-ready deployment and support.",.next/server/app/ru/products/fc-yjzm-01-emergency-lighting-drone.html
/ru/products/fc-yqxj-01-utility-inspection-drone,ru,/en/products/fc-yqxj-01-utility-inspection-drone,product_detail,normal,weak,30,pipeline inspection drones,8,pipeline inspection drones | UAV pipeline inspection | oil and gas drone inspection | drone pipeline inspection | БПЛА для инспекции нефтегазопроводов FC-YQXJ-01 VTOL | industrial UAV systems | UAV inspection drone | emergency response UAV,false,true,false,false,false,0.000,继承英文页面映射,是,Utility Inspection UAV | Pipeline Inspection UAV,234 | 1388,General Drone/UAV Broad | Infrastructure Protection,pipeline inspection drones | UAV pipeline inspection | oil and gas drone inspection | drone pipeline inspection,ads_upload_detail | cleaned_master,P2,产品详情页,按规划主词优化 title、description、H1、H2、首段和正文小节,title 未命中关键词; H1 未命中关键词; H2 未命中关键词; 正文未命中精确关键词短语,БПЛА для инспекции нефтегазопроводов FC-YQXJ-01 (VTOL) | N-TET,"N-TET БПЛА для инспекции нефтегазопроводов FC-YQXJ-01 (VTOL) for industrial operators, combining pipeline inspection drones, UAV pipeline inspection, oil and gas drone inspection workflows with field-ready deployment and support.",.next/server/app/ru/products/fc-yqxj-01-utility-inspection-drone.html
/ru/products/fc1500-handheld-liquid-detector,ru,/en/products/fc1500-handheld-liquid-detector,product_detail,normal,strong,85,Портативный детектор опасных жидкостей FC1500,5,Портативный детектор опасных жидкостей FC1500 | security screening equipment | X-ray baggage scanner | walk-through metal detector | N-TET,true,true,true,false,true,0.266,未对上广告关键词库,否,,,,,,,,检查是否需要从关键词库补长尾词；低商业价值页可不强制广告词映射,H2 未命中关键词,Портативный детектор опасных жидкостей FC1500 | N-TET,"N-TET Портативный детектор опасных жидкостей FC1500 for industrial operators, combining Портативный детектор опасных жидкостей FC1500, security screening equipment, X-ray baggage scanner workflows with field-ready deployment and support.",.next/server/app/ru/products/fc1500-handheld-liquid-detector.html
/ru/products/fc1500b-desktop-liquid-security-inspector,ru,/en/products/fc1500b-desktop-liquid-security-inspector,product_detail,normal,strong,85,Настольный детектор опасных жидкостей FC1500B,5,Настольный детектор опасных жидкостей FC1500B | security screening equipment | X-ray baggage scanner | walk-through metal detector | N-TET,true,true,true,false,true,0.264,未对上广告关键词库,否,,,,,,,,检查是否需要从关键词库补长尾词；低商业价值页可不强制广告词映射,H2 未命中关键词,Настольный детектор опасных жидкостей FC1500B | N-TET,"N-TET Настольный детектор опасных жидкостей FC1500B for industrial operators, combining Настольный детектор опасных жидкостей FC1500B, security screening equipment, X-ray baggage scanner workflows with field-ready deployment and support.",.next/server/app/ru/products/fc1500b-desktop-liquid-security-inspector.html
/ru/products/fc1800b-portable-explosives-and-narcotics-detector,ru,/en/products/fc1800b-portable-explosives-and-narcotics-detector,product_detail,normal,strong,85,Портативный детектор следов взрывчатых веществ и наркотиков FC1800B,5,Портативный детектор следов взрывчатых веществ и наркотиков FC1800B | security screening equipment | X-ray baggage scanner | walk-through metal detector | N-TET,true,true,true,false,true,0.271,未对上广告关键词库,否,,,,,,,,检查是否需要从关键词库补长尾词；低商业价值页可不强制广告词映射,H2 未命中关键词,Портативный детектор следов взрывчатых веществ и наркотиков FC1800B | N-TET,"N-TET Портативный детектор следов взрывчатых веществ и наркотиков FC1800B for industrial operators, combining Портативный детектор следов взрывчатых веществ и наркотиков FC1800B, security screening equipment, X-ray baggage scanner workflows",.next/server/app/ru/products/fc1800b-portable-explosives-and-narcotics-detector.html
/ru/products/fc1800t-desktop-explosives-narcotics-detector,ru,/en/products/fc1800t-desktop-explosives-narcotics-detector,product_detail,normal,strong,85,Настольный детектор следов взрывчатых веществ и наркотиков FC1800T,5,Настольный детектор следов взрывчатых веществ и наркотиков FC1800T | security screening equipment | X-ray baggage scanner | walk-through metal detector | N-TET,true,true,true,false,true,0.269,未对上广告关键词库,否,,,,,,,,检查是否需要从关键词库补长尾词；低商业价值页可不强制广告词映射,H2 未命中关键词,Настольный детектор следов взрывчатых веществ и наркотиков FC1800T | N-TET,"N-TET Настольный детектор следов взрывчатых веществ и наркотиков FC1800T for industrial operators, combining Настольный детектор следов взрывчатых веществ и наркотиков FC1800T, security screening equipment, X-ray baggage scanner workflows w",.next/server/app/ru/products/fc1800t-desktop-explosives-narcotics-detector.html
/ru/products/fc2088-handheld-metal-detector,ru,/en/products/fc2088-handheld-metal-detector,product_detail,normal,strong,85,Ручной металлодетектор FC2088,5,Ручной металлодетектор FC2088 | security screening equipment | X-ray baggage scanner | walk-through metal detector | N-TET,true,true,true,false,true,0.278,未对上广告关键词库,否,,,,,,,,检查是否需要从关键词库补长尾词；低商业价值页可不强制广告词映射,H2 未命中关键词,Ручной металлодетектор FC2088 | N-TET,"N-TET Ручной металлодетектор FC2088 for industrial operators, combining Ручной металлодетектор FC2088, security screening equipment, X-ray baggage scanner workflows with field-ready deployment and support.",.next/server/app/ru/products/fc2088-handheld-metal-detector.html
/ru/products/fc4028-neutron-ambient-dose-rate-meter,ru,/en/products/fc4028-neutron-ambient-dose-rate-meter,product_detail,normal,strong,85,Измеритель мощности амбиентного эквивалента дозы нейтронного излучения FC4028,5,Измеритель мощности амбиентного эквивалента дозы нейтронного излучения FC4028 | security screening equipment | X-ray baggage scanner | walk-through metal detector | N-TET,true,true,true,false,true,0.203,未对上广告关键词库,否,,,,,,,,检查是否需要从关键词库补长尾词；低商业价值页可不强制广告词映射,H2 未命中关键词,Измеритель мощности амбиентного эквивалента дозы нейтронного излучения FC4028 | N-TET,"N-TET Измеритель мощности амбиентного эквивалента дозы нейтронного излучения FC4028 for industrial operators, combining Измеритель мощности амбиентного эквивалента дозы нейтронного излучения FC4028, security screening equipment, X-ray bagga",.next/server/app/ru/products/fc4028-neutron-ambient-dose-rate-meter.html
/ru/products/fc5030-compact-x-ray-baggage-scanner,ru,/en/products/fc5030-compact-x-ray-baggage-scanner,product_detail,normal,strong,85,Малогабаритный рентгенотелевизионный интроскоп FC5030,5,Малогабаритный рентгенотелевизионный интроскоп FC5030 | security screening equipment | X-ray baggage scanner | walk-through metal detector | N-TET,true,true,true,false,true,0.261,未对上广告关键词库,否,,,,,,,,检查是否需要从关键词库补长尾词；低商业价值页可不强制广告词映射,H2 未命中关键词,Малогабаритный рентгенотелевизионный интроскоп FC5030 | N-TET,"N-TET Малогабаритный рентгенотелевизионный интроскоп FC5030 for industrial operators, combining Малогабаритный рентгенотелевизионный интроскоп FC5030, security screening equipment, X-ray baggage scanner workflows with field-ready deployment",.next/server/app/ru/products/fc5030-compact-x-ray-baggage-scanner.html
/ru/products/fc6550-standard-x-ray-baggage-scanner,ru,/en/products/fc6550-standard-x-ray-baggage-scanner,product_detail,normal,weak,45,Рентгенотелевизионная установка FC6550 Стандартная,5,Рентгенотелевизионная установка FC6550 Стандартная | security screening equipment | X-ray baggage scanner | walk-through metal detector | N-TET,true,true,false,false,false,0.000,未对上广告关键词库,否,,,,,,,,检查是否需要从关键词库补长尾词；低商业价值页可不强制广告词映射,H1 未命中关键词; H2 未命中关键词; 正文未命中精确关键词短语,Рентгенотелевизионная установка FC6550 (Стандартная) | N-TET,"N-TET Рентгенотелевизионная установка FC6550 (Стандартная) for industrial operators, combining Рентгенотелевизионная установка FC6550 Стандартная, security screening equipment, X-ray baggage scanner workflows with field-ready deployment and",.next/server/app/ru/products/fc6550-standard-x-ray-baggage-scanner.html
/ru/products/fc6550d-dual-view-baggage-scanner,ru,/en/products/fc6550d-dual-view-baggage-scanner,product_detail,normal,strong,85,Двухпроекционный рентгеновский интроскоп FC6550D,5,Двухпроекционный рентгеновский интроскоп FC6550D | security screening equipment | X-ray baggage scanner | walk-through metal detector | N-TET,true,true,true,false,true,0.257,未对上广告关键词库,否,,,,,,,,检查是否需要从关键词库补长尾词；低商业价值页可不强制广告词映射,H2 未命中关键词,Двухпроекционный рентгеновский интроскоп FC6550D | N-TET,"N-TET Двухпроекционный рентгеновский интроскоп FC6550D for industrial operators, combining Двухпроекционный рентгеновский интроскоп FC6550D, security screening equipment, X-ray baggage scanner workflows with field-ready deployment and suppo",.next/server/app/ru/products/fc6550d-dual-view-baggage-scanner.html
/ru/products/fc902-personal-radiation-dose-alarm,ru,/en/products/fc902-personal-radiation-dose-alarm,product_detail,normal,strong,85,Индивидуальный сигнализатор дозы рентгеновского и гамма-излучения FC902,5,Индивидуальный сигнализатор дозы рентгеновского и гамма-излучения FC902 | security screening equipment | X-ray baggage scanner | walk-through metal detector | N-TET,true,true,true,false,true,0.246,未对上广告关键词库,否,,,,,,,,检查是否需要从关键词库补长尾词；低商业价值页可不强制广告词映射,H2 未命中关键词,Индивидуальный сигнализатор дозы рентгеновского и гамма-излучения FC902 | N-TET,"N-TET Индивидуальный сигнализатор дозы рентгеновского и гамма-излучения FC902 for industrial operators, combining Индивидуальный сигнализатор дозы рентгеновского и гамма-излучения FC902, security screening equipment, X-ray baggage scanner w",.next/server/app/ru/products/fc902-personal-radiation-dose-alarm.html
/ru/products/handheld-rf-detection-system-mini,ru,/en/products/handheld-rf-detection-system-mini,product_detail,normal,strong,85,Малогабаритный переносной радиочастотный обнаружитель БПЛА,5,Малогабаритный переносной радиочастотный обнаружитель БПЛА | low altitude monitoring equipment | drone detection equipment | airspace monitoring system | N-TET,true,true,true,false,true,0.266,命中关键词库但未规划,是,,,Drone Detection & Airspace Monitoring,drone detection equipment,cleaned_master,,,补入关键词规划表，明确主落地页和辅助词,H2 未命中关键词,Малогабаритный переносной радиочастотный обнаружитель БПЛА | N-TET,"N-TET Малогабаритный переносной радиочастотный обнаружитель БПЛА for industrial operators, combining Малогабаритный переносной радиочастотный обнаружитель БПЛА, low altitude monitoring equipment, drone detection equipment workflows with fie",.next/server/app/ru/products/handheld-rf-detection-system-mini.html
/ru/products/intelligent-mobile-cabin-hospital,ru,/en/products/intelligent-mobile-cabin-hospital,product_detail,normal,strong,85,Интеллектуальный мобильный многофункциональный госпиталь,5,Интеллектуальный мобильный многофункциональный госпиталь | field hospital system | containerized medical rescue system | emergency medical shelter | N-TET,true,true,true,false,true,0.304,未对上广告关键词库,否,,,,,,,,检查是否需要从关键词库补长尾词；低商业价值页可不强制广告词映射,H2 未命中关键词,Интеллектуальный мобильный многофункциональный госпиталь | N-TET,"N-TET Интеллектуальный мобильный многофункциональный госпиталь for industrial operators, combining Интеллектуальный мобильный многофункциональный госпиталь, field hospital system, containerized medical rescue system workflows with field-rea",.next/server/app/ru/products/intelligent-mobile-cabin-hospital.html
