route,locale,audit_status,audit_score,primary_keyword,seo_keywords,current_title,current_h1,current_h2,title_hit,description_hit,h1_hit,h2_hit,body_hit,keyword_density_pct,next_action
/ru/products/handheld-rf-detection-system-mini,ru,strong,100,Малогабаритный переносной радиочастотный обнаружитель БПЛА,Малогабаритный переносной радиочастотный обнаружитель БПЛА | low altitude monitoring equipment | drone detection equipment | airspace monitoring system | N-TET,Малогабаритный переносной радиочастотный обнаружитель БПЛА | N-TET,Малогабаритный переносной радиочастотный обнаружитель БПЛА,Малогабаритный переносной радиочастотный обнаружитель БПЛА Technical Specifications | Запросить решение и КП | Обзор | Технические характеристики | Запросить решение и КП,true,true,true,true,true,0.331,保持当前本地化关键词落地
/ru/products/intelligent-mobile-cabin-hospital,ru,strong,100,Интеллектуальный мобильный многофункциональный госпиталь,Интеллектуальный мобильный многофункциональный госпиталь | field hospital system | containerized medical rescue system | emergency medical shelter | N-TET,Интеллектуальный мобильный многофункциональный госпиталь | N-TET,Интеллектуальный мобильный многофункциональный госпиталь,Интеллектуальный мобильный многофункциональный госпиталь Technical Specifications | Запросить решение и КП | Обзор | Технические характеристики | Запросить решение и КП,true,true,true,true,true,0.379,保持当前本地化关键词落地
/ru/products/low-altitude-3d-pulse-doppler-radar,ru,strong,100,Радар обнаружения маловысотных целей X-диапазон,Радар обнаружения маловысотных целей X-диапазон | low altitude monitoring equipment | drone detection equipment | airspace monitoring system | N-TET,Радар обнаружения маловысотных целей (X-диапазон) | N-TET,Радар обнаружения маловысотных целей X-диапазон,Радар обнаружения маловысотных целей X-диапазон Technical Specifications | Запросить решение и КП | Обзор | Технические характеристики | Запросить решение и КП,true,true,true,true,true,0.199,保持当前本地化关键词落地
/ru/products/low-altitude-detection-radar-ku-band,ru,strong,100,РЛС обнаружения маловысотных целей Ku-диапазон,РЛС обнаружения маловысотных целей Ku-диапазон | low altitude monitoring equipment | drone detection equipment | airspace monitoring system | N-TET,РЛС обнаружения маловысотных целей (Ku-диапазон) | N-TET,РЛС обнаружения маловысотных целей Ku-диапазон,РЛС обнаружения маловысотных целей Ku-диапазон Technical Specifications | Запросить решение и КП | Обзор | Технические характеристики | Запросить решение и КП,true,true,true,true,true,0.201,保持当前本地化关键词落地
/ru/products/multi-rotor-20kg-payload-uav,ru,strong,100,Мультироторный БПЛА с нагрузкой 20 kg,Мультироторный БПЛА с нагрузкой 20 kg | industrial UAV systems | UAV inspection drone | emergency response UAV | N-TET,Мультироторный БПЛА с нагрузкой 20 kg | N-TET,Мультироторный БПЛА с нагрузкой 20 kg,Мультироторный БПЛА с нагрузкой 20 kg Technical Specifications | Запросить решение и КП | Обзор | Технические характеристики | Запросить решение и КП,true,true,true,true,true,0.385,保持当前本地化关键词落地
/ru/products/multi-rotor-3kg-payload-uav,ru,strong,100,Мультироторный БПЛА с нагрузкой 3 kg,Мультироторный БПЛА с нагрузкой 3 kg | industrial UAV systems | UAV inspection drone | emergency response UAV | N-TET,Мультироторный БПЛА с нагрузкой 3 kg | N-TET,Мультироторный БПЛА с нагрузкой 3 kg,Мультироторный БПЛА с нагрузкой 3 kg Technical Specifications | Запросить решение и КП | Обзор | Технические характеристики | Запросить решение и КП,true,true,true,true,true,0.331,保持当前本地化关键词落地
/ru/products/multi-rotor-50kg-payload-uav,ru,strong,100,Мультироторный БПЛА с нагрузкой 50 kg,Мультироторный БПЛА с нагрузкой 50 kg | industrial UAV systems | UAV inspection drone | emergency response UAV | N-TET,Мультироторный БПЛА с нагрузкой 50 kg | N-TET,Мультироторный БПЛА с нагрузкой 50 kg,Мультироторный БПЛА с нагрузкой 50 kg Technical Specifications | Запросить решение и КП | Обзор | Технические характеристики | Запросить решение и КП,true,true,true,true,true,0.362,保持当前本地化关键词落地
/ru/products/multi-rotor-8kg-payload-uav,ru,strong,100,Мультироторный БПЛА с нагрузкой 8 kg,Мультироторный БПЛА с нагрузкой 8 kg | industrial UAV systems | UAV inspection drone | emergency response UAV | N-TET,Мультироторный БПЛА с нагрузкой 8 kg | N-TET,Мультироторный БПЛА с нагрузкой 8 kg,Мультироторный БПЛА с нагрузкой 8 kg Technical Specifications | Запросить решение и КП | Обзор | Технические характеристики | Запросить решение и КП,true,true,true,true,true,0.389,保持当前本地化关键词落地
/ru/products/portable-rf-detection-case,ru,strong,100,Переносная кейс система радиочастотного обнаружения БПЛА,Переносная кейс система радиочастотного обнаружения БПЛА | low altitude monitoring equipment | drone detection equipment | airspace monitoring system | N-TET,Переносная (кейс) система радиочастотного обнаружения БПЛА | N-TET,Переносная кейс система радиочастотного обнаружения БПЛА,Переносная кейс система радиочастотного обнаружения БПЛА Technical Specifications | Запросить решение и КП | Обзор | Технические характеристики | Запросить решение и КП,true,true,true,true,true,0.205,保持当前本地化关键词落地
/ru/products/power-tower-inspection-drone,ru,strong,100,drone power line inspection,drone power line inspection | power line inspection drone | drones for utility inspection | transmission tower inspection UAV | БПЛА для инспекции опор ЛЭП | industrial UAV systems | UAV inspection drone | emergency response UAV,БПЛА для инспекции опор ЛЭП | N-TET,БПЛА для инспекции опор ЛЭП,БПЛА для инспекции опор ЛЭП Technical Specifications | Запросить решение и КП | Обзор | Технические характеристики | Запросить решение и КП,true,true,true,true,true,0.572,保持当前本地化关键词落地
/ru/products/smart-substation-autonomous-inspection-system,ru,strong,100,smart substation autonomous inspection,smart substation autonomous inspection | substation inspection drone | power utility UAV inspection | autonomous UAV inspection | Автономная система инспекции умной подстанции с БПЛА | industrial UAV systems | UAV inspection drone | emergency response UAV,Автономная система инспекции умной подстанции с БПЛА | N-TET,Автономная система инспекции умной подстанции с БПЛА,Автономная система инспекции умной подстанции с БПЛА Technical Specifications | Запросить решение и КП | Обзор | Технические характеристики | Запросить решение и КП,true,true,true,true,true,0.452,保持当前本地化关键词落地
/ru/products/stationary-rf-detection-system,ru,strong,100,Стационарная система радиочастотного обнаружения БПЛА,Стационарная система радиочастотного обнаружения БПЛА | low altitude monitoring equipment | drone detection equipment | airspace monitoring system | N-TET,Стационарная система радиочастотного обнаружения БПЛА | N-TET,Стационарная система радиочастотного обнаружения БПЛА,Стационарная система радиочастотного обнаружения БПЛА Technical Specifications | Запросить решение и КП | Обзор | Технические характеристики | Запросить решение и КП,true,true,true,true,true,0.329,保持当前本地化关键词落地
/ru/products/uav-remote-id-monitoring-system,ru,strong,100,Система мониторинга удаленной идентификации БПЛА Remote ID,Система мониторинга удаленной идентификации БПЛА Remote ID | low altitude monitoring equipment | drone detection equipment | airspace monitoring system | N-TET,Система мониторинга удаленной идентификации БПЛА (Remote ID) | N-TET,Система мониторинга удаленной идентификации БПЛА Remote ID,Система мониторинга удаленной идентификации БПЛА Remote ID Technical Specifications | Запросить решение и КП | Обзор | Технические характеристики | Запросить решение и КП,true,true,true,true,true,0.205,保持当前本地化关键词落地
/ru/products/vtol-135kg-mtow-uav,ru,strong,100,VTOL БПЛА с максимальной взлетной массой 135 kg,VTOL БПЛА с максимальной взлетной массой 135 kg | industrial UAV systems | UAV inspection drone | emergency response UAV | N-TET,VTOL БПЛА с максимальной взлетной массой 135 kg | N-TET,VTOL БПЛА с максимальной взлетной массой 135 kg,VTOL БПЛА с максимальной взлетной массой 135 kg Technical Specifications | Запросить решение и КП | Обзор | Технические характеристики | Запросить решение и КП,true,true,true,true,true,0.394,保持当前本地化关键词落地
/ru/products/vtol-14kg-mtow-uav,ru,strong,100,VTOL БПЛА с максимальной взлетной массой 14 kg,VTOL БПЛА с максимальной взлетной массой 14 kg | industrial UAV systems | UAV inspection drone | emergency response UAV | N-TET,VTOL БПЛА с максимальной взлетной массой 14 kg | N-TET,VTOL БПЛА с максимальной взлетной массой 14 kg,VTOL БПЛА с максимальной взлетной массой 14 kg Technical Specifications | Запросить решение и КП | Обзор | Технические характеристики | Запросить решение и КП,true,true,true,true,true,0.395,保持当前本地化关键词落地
/ru/products/vtol-26kg-mtow-uav,ru,strong,100,VTOL БПЛА с максимальной взлетной массой 26 kg,VTOL БПЛА с максимальной взлетной массой 26 kg | industrial UAV systems | UAV inspection drone | emergency response UAV | N-TET,VTOL БПЛА с максимальной взлетной массой 26 kg | N-TET,VTOL БПЛА с максимальной взлетной массой 26 kg,VTOL БПЛА с максимальной взлетной массой 26 kg Technical Specifications | Запросить решение и КП | Обзор | Технические характеристики | Запросить решение и КП,true,true,true,true,true,0.395,保持当前本地化关键词落地
/ru/products/vtol-40kg-mtow-uav,ru,strong,100,VTOL БПЛА с максимальной взлетной массой 40 kg,VTOL БПЛА с максимальной взлетной массой 40 kg | industrial UAV systems | UAV inspection drone | emergency response UAV | N-TET,VTOL БПЛА с максимальной взлетной массой 40 kg | N-TET,VTOL БПЛА с максимальной взлетной массой 40 kg,VTOL БПЛА с максимальной взлетной массой 40 kg Technical Specifications | Запросить решение и КП | Обзор | Технические характеристики | Запросить решение и КП,true,true,true,true,true,0.394,保持当前本地化关键词落地
/ru/products/vtol-64kg-mtow-uav,ru,strong,100,VTOL БПЛА с максимальной взлетной массой 64 kg,VTOL БПЛА с максимальной взлетной массой 64 kg | industrial UAV systems | UAV inspection drone | emergency response UAV | N-TET,VTOL БПЛА с максимальной взлетной массой 64 kg | N-TET,VTOL БПЛА с максимальной взлетной массой 64 kg,VTOL БПЛА с максимальной взлетной массой 64 kg Technical Specifications | Запросить решение и КП | Обзор | Технические характеристики | Запросить решение и КП,true,true,true,true,true,0.398,保持当前本地化关键词落地
/ru/solutions,ru,strong,100,решения для инспекции БПЛА,решения для инспекции БПЛА | БПЛА для поиска и спасения | пожарный БПЛА | инспекция линий электропередачи БПЛА,Решения для инспекции БПЛА | N-TET,Решения для инспекции БПЛА,Решения для инспекции БПЛА для промышленных команд | Инспекция и патрулирование БПЛА | Аварийное применение БПЛА | Защита инфраструктуры | Безопасность важных объектов | Запросить решение и КП | Инспекция и патрулирование БПЛА | Аварийное применение БПЛА | Защита инфраструктуры | Безопасность важных объектов | Запросить решение и КП,true,true,true,true,true,0.490,保持当前本地化关键词落地
/ru/solutions/airport-low-altitude-monitoring,ru,strong,85,Защита аэропортов от БПЛА,Защита аэропортов от БПЛА | N-TET,Защита аэропортов от БПЛА | N-TET,Защита аэропортов от БПЛА,Защита аэропортов от БПЛА Workflow | Технические характеристики | Связанное оборудование | Запросить решение и КП | Обзор | Технические характеристики | Связанное оборудование | Запросить решение и КП,true,false,true,true,true,0.360,保持当前本地化关键词落地
/ru/solutions/airport-security-protection,ru,strong,85,Безопасность аэропортов,Безопасность аэропортов | N-TET,Безопасность аэропортов | N-TET,Безопасность аэропортов,Безопасность аэропортов Workflow | Технические характеристики | Связанное оборудование | Запросить решение и КП | Обзор | Технические характеристики | Связанное оборудование | Запросить решение и КП,true,false,true,true,true,0.428,保持当前本地化关键词落地
/ru/solutions/category/01_BorderPatrol,ru,strong,100,БПЛА для пограничного патрулирования,БПЛА для пограничного патрулирования | БПЛА для морского патрулирования | дрон для прибрежного мониторинга | наземное морское наблюдение,Решения БПЛА для пограничного патрулирования | N-TET,Решения БПЛА для пограничного патрулирования,БПЛА для пограничного патрулирования и прибрежного мониторинга | Промышленные решения на базе БПЛА | Рекомендуемые продукты | Запросить решение и КП | Потребности отрасли | Промышленные решения на базе БПЛА | Рекомендуемые продукты | Запросить решение и КП,true,true,true,true,true,0.641,保持当前本地化关键词落地
/ru/solutions/category/02_InfrastructureProtection,ru,strong,85,БПЛА для инспекции промышленных объектов,БПЛА для инспекции промышленных объектов | инспекция нефти и газа дронами | БПЛА для инспекции трубопроводов | мониторинг химических заводов,Решения БПЛА для инспекции промышленных объектов | N-TET,Решения БПЛА для инспекции промышленных объектов,Сценарии инспекции промышленных объектов БПЛА | Промышленные решения на базе БПЛА | Рекомендуемые продукты | Запросить решение и КП | Потребности отрасли | Промышленные решения на базе БПЛА | Рекомендуемые продукты | Запросить решение и КП,true,true,true,false,true,0.375,保持当前本地化关键词落地
/ru/solutions/category/03_KeyAreaSecurity,ru,strong,85,мониторинг воздушного пространства аэропорта,мониторинг воздушного пространства аэропорта | мониторинг безопасности мероприятий | безопасность ключевых зон | оборудование мониторинга низкой высоты,Мониторинг воздушного пространства аэропорта и безопасность ключевых зон | N-TET,Мониторинг воздушного пространства аэропорта и безопасность ключевых зон,Сценарии мониторинга воздушного пространства аэропорта | Промышленные решения на базе БПЛА | Рекомендуемые продукты | Запросить решение и КП | Потребности отрасли | Промышленные решения на базе БПЛА | Рекомендуемые продукты | Запросить решение и КП,true,true,true,false,true,0.546,保持当前本地化关键词落地
/ru/solutions/category/04_EmergencyRescue,ru,strong,100,БПЛА для поиска и спасения,БПЛА для поиска и спасения | пожарный БПЛА | БПЛА аварийной связи | БПЛА для освещения,Решения БПЛА для поиска и спасения | N-TET,Решения БПЛА для поиска и спасения,Рабочие процессы БПЛА для поиска и спасения | Промышленные решения на базе БПЛА | Рекомендуемые продукты | Запросить решение и КП | Потребности отрасли | Промышленные решения на базе БПЛА | Рекомендуемые продукты | Запросить решение и КП,true,true,true,true,true,0.698,保持当前本地化关键词落地
/ru/solutions/chemical-plant-protection,ru,strong,100,БПЛА для инспекции трубопроводов,БПЛА для инспекции трубопроводов | мониторинг химических заводов | инспекция трубопроводов БПЛА | инспекция нефти и газа дронами,БПЛА для инспекции трубопроводов и мониторинга химических заводов | N-TET,БПЛА для инспекции трубопроводов и мониторинга химических заводов,БПЛА для инспекции трубопроводов и мониторинга объекта | A Neutral Low-Altitude Risk Process for Chemical Sites | Модули решения | Связанное оборудование | Запросить решение и КП | Обзор | Отраслевые проблемы | A Neutral Low-Altitude Risk Process for Chemical Sites | Модули решения | Связанное оборудование | Запросить решение и КП,true,true,true,true,true,0.372,保持当前本地化关键词落地
/ru/solutions/disaster-site-search-rescue-reconnaissance-uav-solution,ru,strong,100,БПЛА для поиска и спасения,БПЛА для поиска и спасения | тепловизионные дроны для поиска и спасения | поисково-спасательный БПЛА | спасательный дрон,Решение БПЛА для поиска и спасения | N-TET,Решение БПЛА для поиска и спасения,Рабочий процесс БПЛА для поиска и спасения | How UAVs Upgrade Emergency Reconnaissance | Модули решения | Связанное оборудование | Связанные кейсы | Запросить решение и КП | Обзор | Отраслевые проблемы | How UAVs Upgrade Emergency Reconnaissance | Модули решения | Связанное оборудование | Связанные кейсы | Запросить решение и КП,true,true,true,true,true,0.433,保持当前本地化关键词落地
/ru/solutions/emergency-communication-uav,ru,strong,100,БПЛА экстренной связи,БПЛА экстренной связи | N-TET,БПЛА экстренной связи | N-TET,БПЛА экстренной связи,БПЛА экстренной связи Workflow | Технические характеристики | Связанное оборудование | Запросить решение и КП | Обзор | Технические характеристики | Связанное оборудование | Запросить решение и КП,true,true,true,true,true,0.518,保持当前本地化关键词落地
/ru/solutions/emergency-communication-uav-solution,ru,partial,70,Решение БПЛА для аварийной связи,Решение БПЛА для аварийной связи | N-TET,Решение БПЛА для аварийной связи | N-TET,Решение БПЛА для аварийной связи,Связанное оборудование | Запросить решение и КП | Обзор | Отраслевые задачи | Как БПЛА повышают эффективность | Решение | Связанное оборудование | Связанные проекты | Технические характеристики | Связанное оборудование | Запросить решение и КП,true,false,true,false,true,0.307,把主/辅助关键词自然写入 H2
/ru/solutions/emergency-lighting-uav,ru,strong,85,БПЛА аварийного освещения,БПЛА аварийного освещения | N-TET,БПЛА аварийного освещения | N-TET,БПЛА аварийного освещения,БПЛА аварийного освещения Workflow | Технические характеристики | Связанное оборудование | Запросить решение и КП | Обзор | Технические характеристики | Связанное оборудование | Запросить решение и КП,true,false,true,true,true,0.382,保持当前本地化关键词落地
/ru/solutions/emergency-reconnaissance-uav,ru,strong,85,БПЛА экстренной разведки,БПЛА экстренной разведки | N-TET,БПЛА экстренной разведки | N-TET,БПЛА экстренной разведки,БПЛА экстренной разведки Workflow | Технические характеристики | Связанное оборудование | Запросить решение и КП | Обзор | Технические характеристики | Связанное оборудование | Запросить решение и КП,true,false,true,true,true,0.376,保持当前本地化关键词落地
/ru/solutions/emergency-search-rescue-uav-solution,ru,partial,70,Решение поисково-спасательного БПЛА,Решение поисково-спасательного БПЛА | N-TET,Решение поисково-спасательного БПЛА | N-TET,Решение поисково-спасательного БПЛА,Связанное оборудование | Связанные кейсы | Запросить решение и КП | Обзор | Отраслевые задачи | Как БПЛА повышают эффективность | Решение | Связанное оборудование | Связанные проекты | Технические характеристики | Связанное оборудование | Связанные кейсы | Запросить решение и КП,true,false,true,false,true,0.305,把主/辅助关键词自然写入 H2
/ru/solutions/high-rise-firefighting-uav-solution,ru,partial,70,Решение БПЛА для тушения высотных пожаров,Решение БПЛА для тушения высотных пожаров | N-TET,Решение БПЛА для тушения высотных пожаров | N-TET,Решение БПЛА для тушения высотных пожаров,Связанное оборудование | Запросить решение и КП | Обзор | Отраслевые задачи | Как БПЛА повышают эффективность | Решение | Связанное оборудование | Связанные проекты | Технические характеристики | Связанное оборудование | Запросить решение и КП,true,false,true,false,true,0.297,把主/辅助关键词自然写入 H2
/ru/solutions/hydroelectric-dam-protection,ru,strong,85,Защита гидроэлектрических плотин,Защита гидроэлектрических плотин | N-TET,Защита гидроэлектрических плотин | N-TET,Защита гидроэлектрических плотин,Защита гидроэлектрических плотин Workflow | ??????? ????????????? ???????????? ??? ??????? | Модули решения | Связанное оборудование | Запросить решение и КП | Обзор | Отраслевые проблемы | ??????? ????????????? ???????????? ??? ??????? | Модули решения | Связанное оборудование | Запросить решение и КП,true,false,true,true,true,0.329,保持当前本地化关键词落地
/ru/solutions/judicial-sector-security,ru,strong,85,Безопасность судебного сектора,Безопасность судебного сектора | N-TET,Безопасность судебного сектора | N-TET,Безопасность судебного сектора,Безопасность судебного сектора Workflow | Технические характеристики | Связанное оборудование | Запросить решение и КП | Обзор | Технические характеристики | Связанное оборудование | Запросить решение и КП,true,false,true,true,true,0.362,保持当前本地化关键词落地
/ru/solutions/land-based-maritime-surveillance,ru,strong,85,Береговое наблюдение и раннее предупреждение,Береговое наблюдение и раннее предупреждение | N-TET,Береговое наблюдение и раннее предупреждение | N-TET,Береговое наблюдение и раннее предупреждение,Береговое наблюдение и раннее предупреждение Workflow | Технические характеристики | Связанное оборудование | Запросить решение и КП | Обзор | Технические характеристики | Связанное оборудование | Запросить решение и КП,true,false,true,true,true,0.399,保持当前本地化关键词落地
/ru/solutions/night-emergency-lighting-support-uav-solution,ru,strong,100,привязной БПЛА для освещения,привязной БПЛА для освещения | дрон для освещения | система освещения БПЛА | дрон аварийного освещения,привязной БПЛА для освещения: решение | N-TET,привязной БПЛА для освещения: решение,привязной БПЛА для освещения: рабочий процесс | Как БПЛА повышают эффективность работ | Модули решения | Связанное оборудование | Связанные кейсы | Запросить решение и КП | Обзор | Отраслевые проблемы | Как БПЛА повышают эффективность работ | Модули решения | Связанное оборудование | Связанные кейсы | Запросить решение и КП,true,true,true,true,true,0.520,保持当前本地化关键词落地
/ru/solutions/oil-production-base-protection,ru,strong,100,oil and gas drone inspection,oil and gas drone inspection | industrial facility inspection UAV | pipeline corridor inspection | oil production site monitoring,Oil and Gas Drone Inspection Solution | N-TET,Oil and Gas Drone Inspection Solution,Oil and Gas Drone Inspection Workflow | Layered Low-Altitude Protection for Oil Production Sites | Модули решения | Связанное оборудование | Запросить решение и КП | Обзор | Отраслевые проблемы | Layered Low-Altitude Protection for Oil Production Sites | Модули решения | Связанное оборудование | Запросить решение и КП,true,true,true,true,true,0.313,保持当前本地化关键词落地
/ru/solutions/post-disaster-emergency-communication-support-uav-solution,ru,strong,100,БПЛА аварийной связи,БПЛА аварийной связи | дрон связи для ликвидации последствий | привязной БПЛА связи | связь общественной безопасности БПЛА,Решение БПЛА аварийной связи | N-TET,Решение БПЛА аварийной связи,Рабочий процесс БПЛА аварийной связи | Как БПЛА повышают эффективность работ | Модули решения | Связанное оборудование | Связанные кейсы | Запросить решение и КП | Обзор | Отраслевые проблемы | Как БПЛА повышают эффективность работ | Модули решения | Связанное оборудование | Связанные кейсы | Запросить решение и КП,true,true,true,true,true,0.505,保持当前本地化关键词落地
/ru/solutions/power-generation-facility-low-altitude-monitoring,ru,strong,85,Защита энергетических объектов от БПЛА,Защита энергетических объектов от БПЛА | N-TET,Защита энергетических объектов от БПЛА | N-TET,Защита энергетических объектов от БПЛА,Защита энергетических объектов от БПЛА Workflow | Технические характеристики | Связанное оборудование | Запросить решение и КП | Обзор | Технические характеристики | Связанное оборудование | Запросить решение и КП,true,false,true,true,true,0.369,保持当前本地化关键词落地
/ru/solutions/power-line-uav-intelligent-inspection-solution,ru,strong,85,БПЛА для инспекции линий электропередачи,БПЛА для инспекции линий электропередачи | инспекция линий электропередачи БПЛА | дрон для инспекции опор | БПЛА для инспекции коммунальных объектов,Решение БПЛА для инспекции линий электропередачи | N-TET,Решение БПЛА для инспекции линий электропередачи,Рабочий процесс инспекции линий электропередачи БПЛА | Как БПЛА повышают эффективность работ | Модули решения | Запросить решение и КП | Обзор | Отраслевые проблемы | Как БПЛА повышают эффективность работ | Модули решения | Запросить решение и КП,true,true,true,false,true,0.327,保持当前本地化关键词落地
/ru/solutions/power-tower-inspection-uav-solution,ru,partial,70,Решение БПЛА для инспекции опор ЛЭП,Решение БПЛА для инспекции опор ЛЭП | N-TET,Решение БПЛА для инспекции опор ЛЭП | N-TET,Решение БПЛА для инспекции опор ЛЭП,Связанное оборудование | Связанные кейсы | Запросить решение и КП | Обзор | Отраслевые задачи | Как БПЛА повышают эффективность | Решение | Связанное оборудование | Связанные проекты | Технические характеристики | Связанное оборудование | Связанные кейсы | Запросить решение и КП,true,false,true,false,true,0.296,把主/辅助关键词自然写入 H2
/ru/solutions/smart-substation-autonomous-inspection-solution,ru,partial,70,Решение автономной инспекции подстанций с БПЛА,Решение автономной инспекции подстанций с БПЛА | N-TET,Решение автономной инспекции подстанций с БПЛА | N-TET,Решение автономной инспекции подстанций с БПЛА,Связанное оборудование | Связанные кейсы | Запросить решение и КП | Обзор | Отраслевые задачи | Как БПЛА повышают эффективность | Решение | Связанное оборудование | Связанные проекты | Технические характеристики | Связанное оборудование | Связанные кейсы | Запросить решение и КП,true,false,true,false,true,0.296,把主/辅助关键词自然写入 H2
/ru/solutions/smart-substation-unattended-uav-inspection-solution,ru,strong,100,автономная инспекция умных подстанций,автономная инспекция умных подстанций | дрон для инспекции подстанций | инспекция энергетических объектов БПЛА | автономная инспекция БПЛА,автономная инспекция умных подстанций: решение | N-TET,автономная инспекция умных подстанций: решение,автономная инспекция умных подстанций: рабочий процесс | How UAVs Upgrade Substation Inspection | Модули решения | Связанное оборудование | Связанные кейсы | Запросить решение и КП | Обзор | Отраслевые проблемы | How UAVs Upgrade Substation Inspection | Модули решения | Связанное оборудование | Связанные кейсы | Запросить решение и КП,true,true,true,true,true,0.422,保持当前本地化关键词落地
/ru/solutions/sports-event-security,ru,strong,85,Безопасность крупных спортивных мероприятий,Безопасность крупных спортивных мероприятий | N-TET,Безопасность крупных спортивных мероприятий | N-TET,Безопасность крупных спортивных мероприятий,Безопасность крупных спортивных мероприятий Workflow | How Integrated Monitoring and Screening Support Large Events | Модули решения | Связанное оборудование | Запросить решение и КП | Обзор | Отраслевые проблемы | How Integrated Monitoring and Screening Support Large Events | Модули решения | Связанное оборудование | Запросить решение и КП,true,false,true,true,true,0.275,保持当前本地化关键词落地
/ru/solutions/tethered-lighting-uav-solution,ru,partial,70,Решение привязного осветительного БПЛА,Решение привязного осветительного БПЛА | N-TET,Решение привязного осветительного БПЛА | N-TET,Решение привязного осветительного БПЛА,Связанное оборудование | Связанные кейсы | Запросить решение и КП | Обзор | Отраслевые задачи | Как БПЛА повышают эффективность | Решение | Связанное оборудование | Связанные проекты | Технические характеристики | Связанное оборудование | Связанные кейсы | Запросить решение и КП,true,false,true,false,true,0.307,把主/辅助关键词自然写入 H2
/ru/solutions/uav-maritime-emergency-rescue,ru,strong,85,Аварийно-спасательные операции БПЛА на море,Аварийно-спасательные операции БПЛА на море | N-TET,Аварийно-спасательные операции БПЛА на море | N-TET,Аварийно-спасательные операции БПЛА на море,Аварийно-спасательные операции БПЛА на море Workflow | Технические характеристики | Связанное оборудование | Запросить решение и КП | Обзор | Технические характеристики | Связанное оборудование | Запросить решение и КП,true,false,true,true,true,0.383,保持当前本地化关键词落地
/ru/solutions/uav-maritime-patrol,ru,strong,85,БПЛА для морского патрулирования,БПЛА для морского патрулирования | дрон для прибрежного мониторинга | БПЛА для пограничного патрулирования | БПЛА для охраны границ,Решение БПЛА для морского патрулирования | N-TET,Решение БПЛА для морского патрулирования,Рабочий процесс морского патрулирования БПЛА | Как БПЛА повышают эффективность работ | Модули решения | Связанное оборудование | Связанные кейсы | Запросить решение и КП | Обзор | Отраслевые проблемы | Как БПЛА повышают эффективность работ | Модули решения | Связанное оборудование | Связанные кейсы | Запросить решение и КП,true,true,true,false,true,0.538,保持当前本地化关键词落地
/ru/solutions/urban-high-rise-firefighting-emergency-uav-solution,ru,strong,100,пожарный БПЛА,пожарный БПЛА | БПЛА для тушения высотных зданий | дрон для пожаротушения | пожарные дроны,пожарный БПЛА: решение | N-TET,пожарный БПЛА: решение,пожарный БПЛА: рабочий процесс | Как БПЛА повышают эффективность работ | Модули решения | Связанное оборудование | Связанные кейсы | Запросить решение и КП | Обзор | Отраслевые проблемы | Как БПЛА повышают эффективность работ | Модули решения | Связанное оборудование | Связанные кейсы | Запросить решение и КП,true,true,true,true,true,0.439,保持当前本地化关键词落地
/ru/solutions/water-conservancy-monitoring-uav-solution,ru,partial,70,Решение БПЛА для мониторинга водного хозяйства,Решение БПЛА для мониторинга водного хозяйства | N-TET,Решение БПЛА для мониторинга водного хозяйства | N-TET,Решение БПЛА для мониторинга водного хозяйства,Связанное оборудование | Связанные кейсы | Запросить решение и КП | Обзор | Отраслевые задачи | Как БПЛА повышают эффективность | Решение | Связанное оборудование | Связанные проекты | Технические характеристики | Связанное оборудование | Связанные кейсы | Запросить решение и КП,true,false,true,false,true,0.300,把主/辅助关键词自然写入 H2
