route,keyword_locale,status,score,primary_keyword,keyword_count,title_hit,description_hit,h1_hit,h2_hit,body_hit,body_words,body_keyword_occurrences,keyword_density_pct,h1_count,h2_count,issues,title,description,keywords,h1,h2,file
/ru/accessories/fc-c2t-propeller,ru,strong,85,Пропеллер БПЛА FC-C2T,4,true,false,true,true,true,926,5,0.540,1,5,description 未命中关键词,Пропеллер БПЛА FC-C2T | N-TET Drone Accessories,Диапазон размеров: 14~46 дюймов; максимальная тяга: 24.99kgf (7850RPM); пиковая эффективность винта: 8.49gf/W (3036RPM).,Пропеллер БПЛА FC-C2T | drone accessories | UAV components | industrial UAV parts,Пропеллер БПЛА FC-C2T,Пропеллер БПЛА FC-C2T Technical Specifications | Получите экспертную защиту от дронов! | Обзор | Технические характеристики | Получите экспертную защиту от дронов!,.next/server/app/ru/accessories/fc-c2t-propeller.html
/ru/accessories/fc-c2u-propeller,ru,strong,85,Пропеллер БПЛА FC-C2U,4,true,false,true,true,true,916,5,0.546,1,5,description 未命中关键词,Пропеллер БПЛА FC-C2U | N-TET Drone Accessories,Диапазон размеров: 16~47 дюймов; максимальная тяга: 38.70kgf (7279RPM); пиковая эффективность винта: 12.63gf/W (2309RPM).,Пропеллер БПЛА FC-C2U | drone accessories | UAV components | industrial UAV parts,Пропеллер БПЛА FC-C2U,Пропеллер БПЛА FC-C2U Technical Specifications | Получите экспертную защиту от дронов! | Обзор | Технические характеристики | Получите экспертную защиту от дронов!,.next/server/app/ru/accessories/fc-c2u-propeller.html
/ru/accessories/fc-c2ud-propeller,ru,strong,85,Пропеллер БПЛА FC-C2UD,4,true,false,true,true,true,968,5,0.517,1,5,description 未命中关键词,Пропеллер БПЛА FC-C2UD | N-TET Drone Accessories,Диапазон размеров: 18~40 дюймов; максимальная тяга: 37.65kgf (7838RPM); пиковая эффективность винта: 6.64gf/W (3720RPM).,Пропеллер БПЛА FC-C2UD | drone accessories | UAV components | industrial UAV parts,Пропеллер БПЛА FC-C2UD,Пропеллер БПЛА FC-C2UD Technical Specifications | Получите экспертную защиту от дронов! | Обзор | Технические характеристики | Получите экспертную защиту от дронов!,.next/server/app/ru/accessories/fc-c2ud-propeller.html
/ru/accessories/fc-fdj-111,ru,strong,100,Двигатель БПЛА FC-FDJ-111,4,true,true,true,true,true,714,7,0.980,1,5,,Двигатель БПЛА FC-FDJ-111 | N-TET Drone Accessories,"Двигатель БПЛА FC-FDJ-111: рабочий объем 111.2cm3, мощность/характеристика 11.2HP/7500rpm, статическая тяга 25.5kg/высота 100м.",Двигатель БПЛА FC-FDJ-111 | drone accessories | UAV components | industrial UAV parts,Двигатель БПЛА FC-FDJ-111,Двигатель БПЛА FC-FDJ-111 Technical Specifications | Получите экспертную защиту от дронов! | Обзор | Технические характеристики | Получите экспертную защиту от дронов!,.next/server/app/ru/accessories/fc-fdj-111.html
/ru/accessories/fc-fdj-120,ru,strong,100,Двигатель БПЛА FC-FDJ-120,4,true,true,true,true,true,694,7,1.009,1,5,,Двигатель БПЛА FC-FDJ-120 | N-TET Drone Accessories,"Двигатель БПЛА FC-FDJ-120: рабочий объем 120cm3, мощность/характеристика 12HP/7500rpm, статическая тяга 26.5kg/высота 100м.",Двигатель БПЛА FC-FDJ-120 | drone accessories | UAV components | industrial UAV parts,Двигатель БПЛА FC-FDJ-120,Двигатель БПЛА FC-FDJ-120 Technical Specifications | Получите экспертную защиту от дронов! | Обзор | Технические характеристики | Получите экспертную защиту от дронов!,.next/server/app/ru/accessories/fc-fdj-120.html
/ru/accessories/fc-fdj-120hd,ru,strong,100,Двигатель БПЛА FC-FDJ-120HD,4,true,true,true,true,true,658,7,1.064,1,5,,Двигатель БПЛА FC-FDJ-120HD | N-TET Drone Accessories,"Двигатель БПЛА FC-FDJ-120HD: рабочий объем 120cm3, мощность/характеристика 7.35KW(0высота)/8000rpm.",Двигатель БПЛА FC-FDJ-120HD | drone accessories | UAV components | industrial UAV parts,Двигатель БПЛА FC-FDJ-120HD,Двигатель БПЛА FC-FDJ-120HD Technical Specifications | Получите экспертную защиту от дронов! | Обзор | Технические характеристики | Получите экспертную защиту от дронов!,.next/server/app/ru/accessories/fc-fdj-120hd.html
/ru/accessories/fc-fdj-170,ru,strong,100,Двигатель БПЛА FC-FDJ-170,4,true,true,true,true,true,684,7,1.023,1,5,,Двигатель БПЛА FC-FDJ-170 | N-TET Drone Accessories,"Двигатель БПЛА FC-FDJ-170: рабочий объем 170cm3, мощность/характеристика 17.5HP/7500rpm, статическая тяга 35kg/высота 100м.",Двигатель БПЛА FC-FDJ-170 | drone accessories | UAV components | industrial UAV parts,Двигатель БПЛА FC-FDJ-170,Двигатель БПЛА FC-FDJ-170 Technical Specifications | Получите экспертную защиту от дронов! | Обзор | Технические характеристики | Получите экспертную защиту от дронов!,.next/server/app/ru/accessories/fc-fdj-170.html
/ru/accessories/fc-fdj-200,ru,strong,100,Двигатель БПЛА FC-FDJ-200,4,true,true,true,true,true,670,7,1.045,1,5,,Двигатель БПЛА FC-FDJ-200 | N-TET Drone Accessories,"Двигатель БПЛА FC-FDJ-200: рабочий объем 200CC, мощность/характеристика 20HP/7500rpm.",Двигатель БПЛА FC-FDJ-200 | drone accessories | UAV components | industrial UAV parts,Двигатель БПЛА FC-FDJ-200,Двигатель БПЛА FC-FDJ-200 Technical Specifications | Получите экспертную защиту от дронов! | Обзор | Технические характеристики | Получите экспертную защиту от дронов!,.next/server/app/ru/accessories/fc-fdj-200.html
/ru/accessories/fc-fdj-222,ru,strong,100,Двигатель БПЛА FC-FDJ-222,4,true,true,true,true,true,694,7,1.009,1,5,,Двигатель БПЛА FC-FDJ-222 | N-TET Drone Accessories,"Двигатель БПЛА FC-FDJ-222: рабочий объем 222.5cm3, мощность/характеристика 21.5HP/7500rpm, статическая тяга 51kg/высота 100м.",Двигатель БПЛА FC-FDJ-222 | drone accessories | UAV components | industrial UAV parts,Двигатель БПЛА FC-FDJ-222,Двигатель БПЛА FC-FDJ-222 Technical Specifications | Получите экспертную защиту от дронов! | Обзор | Технические характеристики | Получите экспертную защиту от дронов!,.next/server/app/ru/accessories/fc-fdj-222.html
/ru/accessories/fc-fdj-430,ru,strong,100,Двигатель БПЛА FC-FDJ-430,4,true,true,true,true,true,846,7,0.827,1,5,,Двигатель БПЛА FC-FDJ-430 | N-TET Drone Accessories,"Двигатель БПЛА FC-FDJ-430: рабочий объем 430.8cc, мощность/характеристика 42HP at 6800 RPM, статическая тяга 110kg.",Двигатель БПЛА FC-FDJ-430 | drone accessories | UAV components | industrial UAV parts,Двигатель БПЛА FC-FDJ-430,Двигатель БПЛА FC-FDJ-430 Technical Specifications | Получите экспертную защиту от дронов! | Обзор | Технические характеристики | Получите экспертную защиту от дронов!,.next/server/app/ru/accessories/fc-fdj-430.html
/ru/accessories/fc-fdj-55,ru,strong,100,Двигатель БПЛА FC-FDJ-55,4,true,true,true,true,true,718,7,0.975,1,5,,Двигатель БПЛА FC-FDJ-55 | N-TET Drone Accessories,"Двигатель БПЛА FC-FDJ-55: рабочий объем 55.6cm3, мощность/характеристика 5.5HP/8500rpm, статическая тяга 14.5kg/высота 100м.",Двигатель БПЛА FC-FDJ-55 | drone accessories | UAV components | industrial UAV parts,Двигатель БПЛА FC-FDJ-55,Двигатель БПЛА FC-FDJ-55 Technical Specifications | Получите экспертную защиту от дронов! | Обзор | Технические характеристики | Получите экспертную защиту от дронов!,.next/server/app/ru/accessories/fc-fdj-55.html
/ru/accessories/fc-fdj-60,ru,strong,100,Двигатель БПЛА FC-FDJ-60,4,true,true,true,true,true,694,7,1.009,1,5,,Двигатель БПЛА FC-FDJ-60 | N-TET Drone Accessories,"Двигатель БПЛА FC-FDJ-60: рабочий объем 61cm3, мощность/характеристика 7HP/8500rpm, статическая тяга 15.2kg/высота 100м.",Двигатель БПЛА FC-FDJ-60 | drone accessories | UAV components | industrial UAV parts,Двигатель БПЛА FC-FDJ-60,Двигатель БПЛА FC-FDJ-60 Technical Specifications | Получите экспертную защиту от дронов! | Обзор | Технические характеристики | Получите экспертную защиту от дронов!,.next/server/app/ru/accessories/fc-fdj-60.html
/ru/accessories/fc-fdj-61,ru,strong,100,Двигатель БПЛА FC-FDJ-61,4,true,true,true,true,true,692,7,1.012,1,5,,Двигатель БПЛА FC-FDJ-61 | N-TET Drone Accessories,"Двигатель БПЛА FC-FDJ-61: рабочий объем 60cm3, мощность/характеристика 6HP/7500rpm, статическая тяга 15kg/высота 100м.",Двигатель БПЛА FC-FDJ-61 | drone accessories | UAV components | industrial UAV parts,Двигатель БПЛА FC-FDJ-61,Двигатель БПЛА FC-FDJ-61 Technical Specifications | Получите экспертную защиту от дронов! | Обзор | Технические характеристики | Получите экспертную защиту от дронов!,.next/server/app/ru/accessories/fc-fdj-61.html
/ru/accessories/fc-fdj-70hd,ru,strong,100,Двигатель БПЛА FC-FDJ-70HD,4,true,true,true,true,true,660,7,1.061,1,5,,Двигатель БПЛА FC-FDJ-70HD | N-TET Drone Accessories,"Двигатель БПЛА FC-FDJ-70HD: рабочий объем 70cm3, мощность/характеристика 4.2KW(0высота)/8300rpm.",Двигатель БПЛА FC-FDJ-70HD | drone accessories | UAV components | industrial UAV parts,Двигатель БПЛА FC-FDJ-70HD,Двигатель БПЛА FC-FDJ-70HD Technical Specifications | Получите экспертную защиту от дронов! | Обзор | Технические характеристики | Получите экспертную защиту от дронов!,.next/server/app/ru/accessories/fc-fdj-70hd.html
/ru/accessories/fc-fdj-85,ru,strong,100,Двигатель БПЛА FC-FDJ-85,4,true,true,true,true,true,692,7,1.012,1,5,,Двигатель БПЛА FC-FDJ-85 | N-TET Drone Accessories,"Двигатель БПЛА FC-FDJ-85: рабочий объем 85cm3, мощность/характеристика 8.5HP/9000rpm, статическая тяга 21kg/высота 100м.",Двигатель БПЛА FC-FDJ-85 | drone accessories | UAV components | industrial UAV parts,Двигатель БПЛА FC-FDJ-85,Двигатель БПЛА FC-FDJ-85 Technical Specifications | Получите экспертную защиту от дронов! | Обзор | Технические характеристики | Получите экспертную защиту от дронов!,.next/server/app/ru/accessories/fc-fdj-85.html
/ru/accessories/fc-l10tr-three-light-gimbal,ru,strong,100,FC-L10TR электрооптический подвес,4,true,true,true,true,true,1180,7,0.593,1,5,,FC-L10TR электрооптический подвес | N-TET Drone Accessories,"FC-L10TR электрооптический подвес: 10x непрерывный оптический зум + тепловизор + лазерный дальномер 905nm; лазерное измерение 5m-1500m, вес <=800g.",FC-L10TR электрооптический подвес | drone accessories | UAV components | industrial UAV parts,FC-L10TR электрооптический подвес,FC-L10TR электрооптический подвес Technical Specifications | Получите экспертную защиту от дронов! | Обзор | Технические характеристики | Получите экспертную защиту от дронов!,.next/server/app/ru/accessories/fc-l10tr-three-light-gimbal.html
/ru/accessories/fc-l40-smart-optical-pod,ru,strong,100,FC-L40 электрооптический подвес,4,true,true,true,true,true,1032,7,0.678,1,5,,FC-L40 электрооптический подвес | N-TET Drone Accessories,"FC-L40 электрооптический подвес: 40x оптический зум в видимом свете; вес <=1kg, габариты <=Phi115mm x 175mm.",FC-L40 электрооптический подвес | drone accessories | UAV components | industrial UAV parts,FC-L40 электрооптический подвес,FC-L40 электрооптический подвес Technical Specifications | Получите экспертную защиту от дронов! | Обзор | Технические характеристики | Получите экспертную защиту от дронов!,.next/server/app/ru/accessories/fc-l40-smart-optical-pod.html
/ru/accessories/fc-l40t-dual-light-gimbal,ru,strong,100,FC-L40T электрооптический подвес,4,true,true,true,true,true,1126,7,0.622,1,5,,FC-L40T электрооптический подвес | N-TET Drone Accessories,"FC-L40T электрооптический подвес: видимый свет 1920x1080, диапазон зума 40x 4.25-170mm; тепловизор 640x512, вес <=1.1kg.",FC-L40T электрооптический подвес | drone accessories | UAV components | industrial UAV parts,FC-L40T электрооптический подвес,FC-L40T электрооптический подвес Technical Specifications | Получите экспертную защиту от дронов! | Обзор | Технические характеристики | Получите экспертную защиту от дронов!,.next/server/app/ru/accessories/fc-l40t-dual-light-gimbal.html
/ru/accessories/fc-l40tr-smart-optical-pod,ru,strong,100,FC-L40TR электрооптический подвес,4,true,true,true,true,true,1168,7,0.599,1,5,,FC-L40TR электрооптический подвес | N-TET Drone Accessories,"FC-L40TR электрооптический подвес: 40x видимый свет + тепловизор 640x512 + лазерный дальномер 1535nm; лазерное измерение 20m-3000m, вес <=1.3kg.",FC-L40TR электрооптический подвес | drone accessories | UAV components | industrial UAV parts,FC-L40TR электрооптический подвес,FC-L40TR электрооптический подвес Technical Specifications | Получите экспертную защиту от дронов! | Обзор | Технические характеристики | Получите экспертную защиту от дронов!,.next/server/app/ru/accessories/fc-l40tr-smart-optical-pod.html
/ru/accessories/fc-l50-smart-optical-pod,ru,strong,100,FC-L50 электрооптический подвес,4,true,true,true,true,true,1020,7,0.686,1,5,,FC-L50 электрооптический подвес | N-TET Drone Accessories,"FC-L50 электрооптический подвес: неохлаждаемый ИК-модуль 1280 x 1024; тепловизионное фокусное расстояние 50mm, вес <=1.5kg.",FC-L50 электрооптический подвес | drone accessories | UAV components | industrial UAV parts,FC-L50 электрооптический подвес,FC-L50 электрооптический подвес Technical Specifications | Получите экспертную защиту от дронов! | Обзор | Технические характеристики | Получите экспертную защиту от дронов!,.next/server/app/ru/accessories/fc-l50-smart-optical-pod.html
/ru/accessories/fc-ln100-dual-light-gimbal,ru,strong,100,FC-LN100 электрооптический подвес,4,true,true,true,true,true,1118,7,0.626,1,5,,FC-LN100 электрооптический подвес | N-TET Drone Accessories,"FC-LN100 электрооптический подвес: 4K видимый свет с фиксированным фокусом + тепловизор 640x512; вес <=260g, среднее энергопотребление 10w.",FC-LN100 электрооптический подвес | drone accessories | UAV components | industrial UAV parts,FC-LN100 электрооптический подвес,FC-LN100 электрооптический подвес Technical Specifications | Получите экспертную защиту от дронов! | Обзор | Технические характеристики | Получите экспертную защиту от дронов!,.next/server/app/ru/accessories/fc-ln100-dual-light-gimbal.html
/ru/accessories/fc-ln95-dual-light-gimbal,ru,strong,100,FC-LN95 электрооптический подвес,4,true,true,true,true,true,1194,7,0.586,1,5,,FC-LN95 электрооптический подвес | N-TET Drone Accessories,"FC-LN95 электрооптический подвес: две камеры видимого света с фиксированным фокусом, разрешение 3840x2160; вес <=260g, габариты <=Phi64mm x 90mm.",FC-LN95 электрооптический подвес | drone accessories | UAV components | industrial UAV parts,FC-LN95 электрооптический подвес,FC-LN95 электрооптический подвес Technical Specifications | Получите экспертную защиту от дронов! | Обзор | Технические характеристики | Получите экспертную защиту от дронов!,.next/server/app/ru/accessories/fc-ln95-dual-light-gimbal.html
/ru/accessories/fc-max-5330,ru,strong,100,Двигатель БПЛА FC-MAX 5330,4,true,true,true,true,true,4107,7,0.170,1,5,,Двигатель БПЛА FC-MAX 5330 | N-TET Drone Accessories,Двигатель БПЛА FC-MAX 5330 ключевые параметры: Макс. тяга: 11 kg / 11.5 kg; Номинальное рабочее напряжение: 12S; Значение KV: 220 KV / 260 KV.,Двигатель БПЛА FC-MAX 5330 | drone accessories | UAV components | industrial UAV parts,Двигатель БПЛА FC-MAX 5330,Двигатель БПЛА FC-MAX 5330 Technical Specifications | Получите экспертную защиту от дронов! | Обзор | Технические характеристики | Получите экспертную защиту от дронов!,.next/server/app/ru/accessories/fc-max-5330.html
/ru/accessories/fc-mesh-100,ru,strong,85,FC-Mesh-100 канал передачи данных БПЛА,4,true,false,true,true,true,1100,5,0.455,1,5,description 未命中关键词,FC-Mesh-100 канал передачи данных БПЛА | N-TET Drone Accessories,"FC-Mesh-100 — бортовая самоорганизующаяся радиостанция для многоточечной связи БПЛА, ретрансляции и координации воздух-земля.",FC-Mesh-100 канал передачи данных БПЛА | drone accessories | UAV components | industrial UAV parts,FC-Mesh-100 канал передачи данных БПЛА,FC-Mesh-100 канал передачи данных БПЛА Technical Specifications | Получите экспертную защиту от дронов! | Обзор | Технические характеристики | Получите экспертную защиту от дронов!,.next/server/app/ru/accessories/fc-mesh-100.html
/ru/accessories/fc-mini-l10tr-smart-optical-pod,ru,strong,100,FC-MiniL10TR электрооптический подвес,4,true,true,true,true,true,1192,7,0.587,1,5,,FC-MiniL10TR электрооптический подвес | N-TET Drone Accessories,"FC-MiniL10TR электрооптический подвес: 48MP видимый свет с 10x гибридным зумом + ИК + лазерный дальномер; вес <=400g, габариты <=95mm x 97mm x 147mm.",FC-MiniL10TR электрооптический подвес | drone accessories | UAV components | industrial UAV parts,FC-MiniL10TR электрооптический подвес,FC-MiniL10TR электрооптический подвес Technical Specifications | Получите экспертную защиту от дронов! | Обзор | Технические характеристики | Получите экспертную защиту от дронов!,.next/server/app/ru/accessories/fc-mini-l10tr-smart-optical-pod.html
/ru/accessories/fc-pab-propeller,ru,strong,85,Пропеллер БПЛА FC-PAB,4,true,false,true,true,true,934,5,0.535,1,5,description 未命中关键词,Пропеллер БПЛА FC-PAB | N-TET Drone Accessories,Диапазон размеров: 15.2~36.2 дюймов; максимальная тяга: 26.41kgf (4817RPM); пиковая эффективность винта: 17.52gf/W (1476RPM).,Пропеллер БПЛА FC-PAB | drone accessories | UAV components | industrial UAV parts,Пропеллер БПЛА FC-PAB,Пропеллер БПЛА FC-PAB Technical Specifications | Получите экспертную защиту от дронов! | Обзор | Технические характеристики | Получите экспертную защиту от дронов!,.next/server/app/ru/accessories/fc-pab-propeller.html
/ru/accessories/fc-pad-propeller,ru,strong,85,Пропеллер БПЛА FC-PAD,4,true,false,true,true,true,930,5,0.538,1,5,description 未命中关键词,Пропеллер БПЛА FC-PAD | N-TET Drone Accessories,Диапазон размеров: 18.3~46.3 дюймов; максимальная тяга: 25.10kgf (4663RPM); пиковая эффективность винта: 13.99gf/W (1825RPM).,Пропеллер БПЛА FC-PAD | drone accessories | UAV components | industrial UAV parts,Пропеллер БПЛА FC-PAD,Пропеллер БПЛА FC-PAD Technical Specifications | Получите экспертную защиту от дронов! | Обзор | Технические характеристики | Получите экспертную защиту от дронов!,.next/server/app/ru/accessories/fc-pad-propeller.html
/ru/accessories/fc-pae-propeller,ru,strong,85,Пропеллер БПЛА FC-PAE,4,true,false,true,true,true,932,5,0.536,1,5,description 未命中关键词,Пропеллер БПЛА FC-PAE | N-TET Drone Accessories,Диапазон размеров: 18.3~32.3 дюймов; максимальная тяга: 6.42kgf (6520RPM); пиковая эффективность винта: 20.14gf/W (1820RPM).,Пропеллер БПЛА FC-PAE | drone accessories | UAV components | industrial UAV parts,Пропеллер БПЛА FC-PAE,Пропеллер БПЛА FC-PAE Technical Specifications | Получите экспертную защиту от дронов! | Обзор | Технические характеристики | Получите экспертную защиту от дронов!,.next/server/app/ru/accessories/fc-pae-propeller.html
/ru/accessories/fc-pbf-propeller,ru,strong,85,Пропеллер БПЛА FC-PBF,4,true,false,true,true,true,874,5,0.572,1,5,description 未命中关键词,Пропеллер БПЛА FC-PBF | N-TET Drone Accessories,Диапазон размеров: 16.1~48.1 дюймов; максимальная тяга: 43.52kgf (3373RPM); пиковая эффективность винта: 13.97gf/W (1385RPM).,Пропеллер БПЛА FC-PBF | drone accessories | UAV components | industrial UAV parts,Пропеллер БПЛА FC-PBF,Пропеллер БПЛА FC-PBF Technical Specifications | Получите экспертную защиту от дронов! | Обзор | Технические характеристики | Получите экспертную защиту от дронов!,.next/server/app/ru/accessories/fc-pbf-propeller.html
/ru/accessories/fc-rm10x,ru,strong,100,Двигатель БПЛА FC-RM10X,4,true,true,true,true,true,1440,7,0.486,1,5,,Двигатель БПЛА FC-RM10X | N-TET Drone Accessories,Двигатель БПЛА FC-RM10X ключевые параметры: Макс. тяга: 12081g/ось @48Vуровень моря; Рекомендуемая взлетная масса: 4500-6000g/ось @48Vуровень моря.,Двигатель БПЛА FC-RM10X | drone accessories | UAV components | industrial UAV parts,Двигатель БПЛА FC-RM10X,Двигатель БПЛА FC-RM10X Technical Specifications | Получите экспертную защиту от дронов! | Обзор | Технические характеристики | Получите экспертную защиту от дронов!,.next/server/app/ru/accessories/fc-rm10x.html
/ru/accessories/fc-rm30,ru,strong,100,Двигатель БПЛА FC-RM30,4,true,true,true,true,true,4802,7,0.146,1,5,,Двигатель БПЛА FC-RM30 | N-TET Drone Accessories,Двигатель БПЛА FC-RM30 ключевые параметры: Макс. тяга: 74.7 kg / 69.6 kg; Номинальное рабочее напряжение: 96S / 24S; Значение KV: 10 KV / 43 KV.,Двигатель БПЛА FC-RM30 | drone accessories | UAV components | industrial UAV parts,Двигатель БПЛА FC-RM30,Двигатель БПЛА FC-RM30 Technical Specifications | Получите экспертную защиту от дронов! | Обзор | Технические характеристики | Получите экспертную защиту от дронов!,.next/server/app/ru/accessories/fc-rm30.html
/ru/accessories/fc-sjl-100,ru,strong,85,FC-SJL-100 канал передачи данных БПЛА,4,true,false,true,true,true,974,5,0.513,1,5,description 未命中关键词,FC-SJL-100 канал передачи данных БПЛА | N-TET Drone Accessories,FC-SJL-100 обеспечивает передачу видео и данных воздух-земля на 100 км+ с интерфейсной компоновкой J30J для БПЛА и роботизированных платформ.,FC-SJL-100 канал передачи данных БПЛА | drone accessories | UAV components | industrial UAV parts,FC-SJL-100 канал передачи данных БПЛА,FC-SJL-100 канал передачи данных БПЛА Technical Specifications | Получите экспертную защиту от дронов! | Обзор | Технические характеристики | Получите экспертную защиту от дронов!,.next/server/app/ru/accessories/fc-sjl-100.html
/ru/accessories/fc-sjl-200,ru,strong,85,FC-SJL-200 канал передачи данных БПЛА,4,true,false,true,true,true,978,5,0.511,1,5,description 未命中关键词,FC-SJL-200 канал передачи данных БПЛА | N-TET Drone Accessories,"FC-SJL-200 — радиостанция сверхдальней передачи видео и данных БПЛА с дальностью 200 км+ для интегрированных каналов видео, телеметрии и управления.",FC-SJL-200 канал передачи данных БПЛА | drone accessories | UAV components | industrial UAV parts,FC-SJL-200 канал передачи данных БПЛА,FC-SJL-200 канал передачи данных БПЛА Technical Specifications | Получите экспертную защиту от дронов! | Обзор | Технические характеристики | Получите экспертную защиту от дронов!,.next/server/app/ru/accessories/fc-sjl-200.html
/ru/accessories/fc-sjl-30,ru,strong,85,FC-SJL-30 канал передачи данных БПЛА,4,true,false,true,true,true,1020,5,0.490,1,5,description 未命中关键词,FC-SJL-30 канал передачи данных БПЛА | N-TET Drone Accessories,"FC-SJL-30 — компактная радиостанция передачи видео и данных БПЛА для воздушно-наземных каналов HD-видео, аудио, телеметрии и управления на дальности 30 км+.",FC-SJL-30 канал передачи данных БПЛА | drone accessories | UAV components | industrial UAV parts,FC-SJL-30 канал передачи данных БПЛА,FC-SJL-30 канал передачи данных БПЛА Technical Specifications | Получите экспертную защиту от дронов! | Обзор | Технические характеристики | Получите экспертную защиту от дронов!,.next/server/app/ru/accessories/fc-sjl-30.html
/ru/accessories/fc-sjl-380,ru,strong,85,FC-SJL-380 канал передачи данных БПЛА,4,true,false,true,true,true,984,5,0.508,1,5,description 未命中关键词,FC-SJL-380 канал передачи данных БПЛА | N-TET Drone Accessories,FC-SJL-380 поддерживает сверхдальнюю передачу видео и данных БПЛА на 380 км+ для распределенных сетей и каналов управления воздух-земля.,FC-SJL-380 канал передачи данных БПЛА | drone accessories | UAV components | industrial UAV parts,FC-SJL-380 канал передачи данных БПЛА,FC-SJL-380 канал передачи данных БПЛА Technical Specifications | Получите экспертную защиту от дронов! | Обзор | Технические характеристики | Получите экспертную защиту от дронов!,.next/server/app/ru/accessories/fc-sjl-380.html
/ru/accessories/fc-sjl-50,ru,strong,85,FC-SJL-50 канал передачи данных БПЛА,4,true,false,true,true,true,1012,5,0.494,1,5,description 未命中关键词,FC-SJL-50 канал передачи данных БПЛА | N-TET Drone Accessories,"FC-SJL-50 — легкая радиостанция передачи видео и данных БПЛА для HD-видео, телеметрии и управления на дальности 50 км+.",FC-SJL-50 канал передачи данных БПЛА | drone accessories | UAV components | industrial UAV parts,FC-SJL-50 канал передачи данных БПЛА,FC-SJL-50 канал передачи данных БПЛА Technical Specifications | Получите экспертную защиту от дронов! | Обзор | Технические характеристики | Получите экспертную защиту от дронов!,.next/server/app/ru/accessories/fc-sjl-50.html
/ru/accessories/fc-u10-pro,ru,strong,85,Полетный контроллер FC-U10-PRO,4,true,false,true,true,true,726,5,0.689,1,5,description 未命中关键词,Полетный контроллер FC-U10-PRO | N-TET Drone Accessories,"FC-U10-PRO оснащен высокоточным модулем RTK, поддерживает питание 16V-120V, платформы до 16 роторов и резервное питание UPS для тяжелых БПЛА.",Полетный контроллер FC-U10-PRO | drone accessories | UAV components | industrial UAV parts,Полетный контроллер FC-U10-PRO,Полетный контроллер FC-U10-PRO Technical Specifications | Получите экспертную защиту от дронов! | Обзор | Технические характеристики | Получите экспертную защиту от дронов!,.next/server/app/ru/accessories/fc-u10-pro.html
/ru/accessories/fc-u110,ru,strong,100,Двигатель БПЛА FC-U110,4,true,true,true,true,true,4526,7,0.155,1,5,,Двигатель БПЛА FC-U110 | N-TET Drone Accessories,Двигатель БПЛА FC-U110 ключевые параметры: Макс. тяга: 45.5 kg; Номинальное рабочее напряжение: 12-14S; Значение KV: 140 KV.,Двигатель БПЛА FC-U110 | drone accessories | UAV components | industrial UAV parts,Двигатель БПЛА FC-U110,Двигатель БПЛА FC-U110 Technical Specifications | Получите экспертную защиту от дронов! | Обзор | Технические характеристики | Получите экспертную защиту от дронов!,.next/server/app/ru/accessories/fc-u110.html
/ru/accessories/fc-u12,ru,strong,85,Полетный контроллер FC-U12,4,true,false,true,true,true,722,5,0.693,1,5,description 未命中关键词,Полетный контроллер FC-U12 | N-TET Drone Accessories,FC-U12 — компактный и простой в использовании полетный контроллер для малых и средних БПЛА с плотной компоновкой и расширяемыми каналами управления внешними устройствами.,Полетный контроллер FC-U12 | drone accessories | UAV components | industrial UAV parts,Полетный контроллер FC-U12,Полетный контроллер FC-U12 Technical Specifications | Получите экспертную защиту от дронов! | Обзор | Технические характеристики | Получите экспертную защиту от дронов!,.next/server/app/ru/accessories/fc-u12.html
/ru/accessories/fc-u8013,ru,strong,100,Двигатель БПЛА FC-U8013,4,true,true,true,true,true,1126,7,0.622,1,5,,Двигатель БПЛА FC-U8013 | N-TET Drone Accessories,Двигатель БПЛА FC-U8013 ключевые параметры: Макс. тяга: 14.5 kg / 15 kg / 16.3 kg; Номинальное рабочее напряжение: 12S; Значение KV: 135KV / 150KV / 170KV.,Двигатель БПЛА FC-U8013 | drone accessories | UAV components | industrial UAV parts,Двигатель БПЛА FC-U8013,Двигатель БПЛА FC-U8013 Technical Specifications | Получите экспертную защиту от дронов! | Обзор | Технические характеристики | Получите экспертную защиту от дронов!,.next/server/app/ru/accessories/fc-u8013.html
/ru/accessories/fc-u9-ag,ru,strong,85,Аграрный полетный контроллер FC-U9-AG,4,true,false,true,true,true,789,5,0.634,1,5,description 未命中关键词,Аграрный полетный контроллер FC-U9-AG | N-TET Drone Accessories,"FC-U9-AG — профессиональная система управления полетом аграрных БПЛА для опрыскивания, разбрасывания, очистки и транспортировки грузов, с богатыми интерфейсами и простым управлением через приложение.",Аграрный полетный контроллер FC-U9-AG | drone accessories | UAV components | industrial UAV parts,Аграрный полетный контроллер FC-U9-AG,Аграрный полетный контроллер FC-U9-AG Technical Specifications | Получите экспертную защиту от дронов! | Обзор | Технические характеристики | Получите экспертную защиту от дронов!,.next/server/app/ru/accessories/fc-u9-ag.html
